umap_dim1,umap_dim2,class_label,anomaly_label
-3.5466435,55.337723,0,0
-4.193293,55.644398,0,0
-5.295168,53.62162,0,0
-4.777298,53.856693,0,0
-5.303955,53.50943,0,0
-4.6545615,53.243206,0,0
-4.8029995,53.82353,0,0
-3.2546084,52.276363,0,0
11.24433,33.74283,0,0
11.11928,33.57992,0,0
-3.154843,52.353294,0,0
-2.9939883,52.229652,0,0
-3.7193034,51.89077,0,0
-3.097553,52.408558,0,0
-4.5123005,53.576736,0,0
11.293312,33.874146,0,0
-4.193564,53.02036,0,0
-3.92423,52.00802,0,0
-4.5994973,56.020668,0,0
-4.532961,53.653053,0,0
-3.9244413,52.9624,0,0
-4.6409636,53.643925,0,0
-5.4776983,54.435352,0,0
-4.813922,55.8367,0,0
10.744729,-2.54647,2,1
12.665087,-0.08313763,2,1
8.927076,-5.014792,2,1
12.506593,0.0056723217,2,1
12.561259,-0.29026163,2,1
12.614584,-0.26306584,2,1
12.537003,-0.07071076,2,1
12.609495,-0.42456996,2,1
9.773409,-2.3225994,2,1
9.513467,-3.265582,2,1
9.273195,-3.6676302,2,1
10.111198,-2.8351712,2,1
12.570347,0.1271501,2,1
9.127336,-5.1470323,2,1
12.332042,-0.5630262,2,1
12.381346,-0.4751427,2,1
12.378695,-0.53419113,2,1
12.631796,0.016506147,2,1
9.984643,-2.146296,2,1
9.388342,-2.9424305,2,1
9.275547,-3.500992,2,1
9.112686,-5.0045295,2,1
9.969691,-3.0719242,2,1
10.725911,-2.0724428,2,1
9.086192,-5.090148,2,1
11.462884,-1.4057347,2,1
11.016128,-1.6446884,2,1
11.6515255,-1.1722659,2,1
11.592238,-1.1820853,2,1
9.902394,-2.3502305,2,1
9.57289,-3.0753481,2,1
9.274193,-3.7505856,2,1
8.913795,-4.916953,2,1
10.800563,32.954453,2,1
12.653054,-0.06079943,2,1
9.249539,-4.942738,2,1
12.571835,-0.103759944,2,1
12.587124,0.018676454,2,1
12.608637,0.08483694,2,1
12.650912,0.098870754,2,1
11.390631,-1.6582832,2,1
10.284635,-1.9518601,2,1
9.861571,-2.2645802,2,1
9.420138,-3.1993213,2,1
10.0966215,-3.1645873,2,1
10.088593,-2.8661458,2,1
9.037132,-4.9877434,2,1
10.093543,-2.891888,2,1
10.094259,-2.9247332,2,1
10.1427765,-2.9896324,2,1
10.0178795,-2.8782954,2,1
9.916625,-2.3756075,2,1
9.490268,-3.179391,2,1
9.251858,-3.5820932,2,1
9.02749,-4.800827,2,1
10.1052475,-2.8247693,2,1
12.342181,-0.42282167,2,1
9.149502,-5.1178966,2,1
11.143317,-1.2977638,2,1
11.178186,-1.1831703,2,1
11.235817,-1.2074208,2,1
11.587362,-1.0347711,2,1
9.818803,-2.3134725,2,1
9.397509,-3.2888274,2,1
9.252054,-3.6167881,2,1
9.017402,-5.024513,2,1
10.66336,-2.413442,2,1
12.656572,-0.05955432,2,1
9.153804,-5.135694,2,1
12.6383705,0.111050434,2,1
12.634023,0.034040652,2,1
12.630823,-0.013169702,2,1
12.615598,-0.030066228,2,1
