umap_dim1,umap_dim2,class_label,anomaly_label
15.575703,11.5037565,0,0
18.239035,13.1590805,0,0
18.416317,14.3762245,0,0
17.672972,13.752434,0,0
17.718132,12.966894,0,0
18.985558,13.537581,0,0
18.66661,13.522333,0,0
18.479101,13.087014,0,0
18.900356,13.45068,0,0
18.714968,13.292784,0,0
18.019072,14.514446,0,0
18.495275,14.456803,0,0
18.438955,13.6442995,0,0
17.930851,14.320276,0,0
18.007223,13.6679,0,0
18.461487,13.84475,0,0
18.125431,14.377958,0,0
17.976194,14.433708,0,0
18.190346,13.831351,0,0
18.335752,14.142893,0,0
17.948076,14.026914,0,0
16.074587,13.026388,0,0
18.720476,14.419304,0,0
19.058212,13.933317,0,0
18.341988,14.512224,0,0
18.418962,14.075676,0,0
18.248707,14.523616,0,0
18.269106,14.196857,0,0
17.57337,13.994531,0,0
15.59844,11.22581,0,0
18.193256,14.534796,0,0
18.73506,14.06667,0,0
19.034521,13.699404,0,0
19.18609,13.814432,0,0
17.80156,13.429141,0,0
15.13784,11.674607,0,0
19.078373,13.929077,0,0
18.620686,14.250078,0,0
18.500988,13.727228,0,0
15.438196,11.53203,0,0
17.892296,12.903681,0,0
18.30389,12.948117,0,0
19.028175,13.940579,0,0
18.45097,13.995201,0,0
18.295523,14.407055,0,0
18.63733,14.3775215,0,0
18.201727,13.89357,0,0
18.36403,13.46483,0,0
18.025713,13.588835,0,0
17.715,13.107463,0,0
17.811636,13.242068,0,0
17.821789,13.741074,0,0
18.508125,13.698784,0,0
18.159023,13.2194,0,0
18.29761,13.978443,0,0
18.503283,12.967705,0,0
17.043583,13.109994,0,0
17.910122,13.982734,0,0
15.8488245,12.867939,0,0
15.565874,11.448439,0,0
18.212687,12.9515,0,0
18.757486,13.137445,0,0
18.323528,13.422325,0,0
18.228304,13.616326,0,0
18.57279,13.008008,0,0
17.551163,13.687999,0,0
15.53132,11.450038,0,0
17.770784,13.808381,0,0
18.273308,12.801234,0,0
18.927856,13.771058,0,0
18.53499,14.48054,0,0
18.583601,14.485547,0,0
18.821815,14.043204,0,0
16.520721,13.620249,0,0
19.104147,13.95284,0,0
17.53622,13.161715,0,0
19.134817,14.010644,0,0
17.994043,13.968946,0,0
17.8988,14.230787,0,0
18.352133,14.182338,0,0
18.144138,14.134483,0,0
18.68094,13.995621,0,0
18.16224,13.368505,0,0
18.598444,14.394983,0,0
15.256817,11.664942,0,0
18.85045,14.322014,0,0
18.595526,14.027489,0,0
18.521324,13.543995,0,0
17.937372,13.358771,0,0
18.67023,14.052517,0,0
18.640802,14.151399,0,0
15.483184,11.518028,0,0
18.025703,13.177479,0,0
19.146847,13.6837225,0,0
18.513376,14.355294,0,0
18.572514,14.479321,0,0
18.501413,14.605303,0,0
18.614536,14.539868,0,0
15.199328,11.587199,0,0
18.15372,14.506234,0,0
18.428864,14.5440645,0,0
19.150768,13.971364,0,0
18.991468,14.35452,0,0
18.17444,14.075766,0,0
18.451767,14.391086,0,0
18.599035,14.485551,0,0
18.83662,14.441225,0,0
15.506632,11.417119,0,0
18.258898,14.636082,0,0
18.009827,14.4124565,0,0
15.4360485,11.549004,0,0
19.169067,13.882141,0,0
18.167467,14.115249,0,0
17.429178,13.51719,0,0
18.184996,14.381477,0,0
18.40735,14.570834,0,0
17.201523,13.339763,0,0
18.189098,14.242507,0,0
18.741854,14.159338,0,0
18.50024,13.635872,0,0
18.552221,13.416557,0,0
18.454613,13.7138,0,0
18.618254,13.587982,0,0
18.483282,13.488225,0,0
18.161663,14.104996,0,0
18.132086,13.850879,0,0
16.426638,13.721398,0,0
19.176968,13.665582,0,0
17.977362,13.226462,0,0
15.133214,11.677309,0,0
19.104347,14.213886,0,0
18.941896,14.059757,0,0
18.459398,13.147996,0,0
18.409086,14.043328,0,0
16.642418,13.737644,0,0
18.547932,13.927143,0,0
18.3378,13.919941,0,0
18.983795,13.787571,0,0
18.391153,14.342495,0,0
17.968605,13.565877,0,0
16.025087,12.985667,0,0
18.622929,13.629679,0,0
17.985212,13.107177,0,0
18.562336,13.039366,0,0
15.095307,11.727561,0,0
17.031443,13.032949,0,0
16.489117,13.578752,0,0
15.934589,12.883647,0,0
15.586147,11.548081,0,0
18.0632,13.307459,0,0
19.084251,13.790986,0,0
18.437653,13.339184,0,0
16.158201,13.629195,0,0
15.609185,11.415959,0,0
18.944773,14.028751,0,0
15.099182,11.615623,0,0
19.17871,13.914922,0,0
18.800737,13.695896,0,0
18.617128,14.5588665,0,0
17.407473,13.368129,0,0
16.151955,13.125084,0,0
17.874203,13.824896,0,0
17.498976,13.038231,0,0
18.42318,14.007497,0,0
16.172884,12.905576,0,0
17.302555,12.778712,0,0
16.103245,12.916615,0,0
18.47396,14.0749,0,0
19.246542,13.906206,0,0
18.620844,14.030106,0,0
18.170311,12.914247,0,0
18.538616,13.123967,0,0
19.18185,13.800554,0,0
16.588665,13.456731,0,0
18.508501,13.853674,0,0
16.107199,12.950661,0,0
18.193542,14.333306,0,0
19.253923,13.788002,0,0
17.866436,13.4469795,0,0
16.718742,13.549265,0,0
18.648548,13.664749,0,0
16.669165,13.482115,0,0
17.830431,13.968692,0,0
17.921558,14.283201,0,0
17.483269,13.571836,0,0
17.706411,13.67943,0,0
17.859583,14.265907,0,0
18.624989,13.723984,0,0
16.252426,13.575511,0,0
18.723183,13.387946,0,0
18.626772,13.3105755,0,0
13.449082,14.016311,0,0
15.673093,13.033968,0,0
13.518064,13.980682,0,0
15.665033,13.031308,0,0
13.624114,13.888983,0,0
15.788712,13.503304,0,0
15.654076,13.019613,0,0
13.295214,14.04969,0,0
15.0030775,12.122498,0,0
13.24619,14.033456,0,0
15.032616,12.177534,0,0
13.219202,14.058642,0,0
15.052164,12.276307,0,0
13.593542,13.983544,0,0
13.612744,13.785632,0,0
13.895977,13.776464,0,0
15.65337,13.0179405,0,0
13.436739,13.768394,0,0
15.805071,12.950299,0,0
15.887325,13.030156,0,0
14.085924,13.695191,0,0
15.748999,12.749587,0,0
13.743335,13.860058,0,0
15.596622,13.562061,0,0
13.432096,13.898914,0,0
14.992759,12.210511,0,0
13.545097,13.9344425,0,0
14.979389,12.204564,0,0
13.173443,13.949898,0,0
13.71047,13.899263,0,0
15.000751,12.159416,0,0
13.308872,14.0472355,0,0
15.025044,12.207229,0,0
15.656612,12.984636,0,0
13.312064,14.085283,0,0
15.752223,13.52494,0,0
14.979488,12.11073,0,0
13.356224,14.011331,0,0
15.467599,13.523563,0,0
13.492092,13.7543745,0,0
15.094262,12.127512,0,0
15.782804,13.065369,0,0
15.765435,13.372677,0,0
15.289142,11.666423,0,0
15.692588,12.761415,0,0
15.939588,13.439814,0,0
15.0040045,12.160262,0,0
13.282007,14.080955,0,0
15.715726,13.568493,0,0
15.665841,13.643341,0,0
15.856873,13.4472475,0,0
15.000193,12.121461,0,0
15.784775,13.445384,0,0
15.710034,12.720229,0,0
15.144242,11.656029,0,0
15.111422,11.472805,0,0
15.049142,11.971901,0,0
15.653838,12.731696,0,0
15.48298,12.604245,0,0
15.85361,13.434122,0,0
15.158517,11.69175,0,0
15.802685,13.513137,0,0
14.940003,12.189785,0,0
13.294438,14.017704,0,0
15.911113,13.419437,0,0
14.974728,12.159617,0,0
15.085229,11.926558,0,0
16.057777,13.409459,0,0
13.245277,14.127402,0,0
13.288943,14.059291,0,0
15.896853,13.402512,0,0
15.747648,13.008365,0,0
13.542904,14.036433,0,0
15.733471,12.862402,0,0
14.938719,12.160695,0,0
15.746853,13.569867,0,0
15.760276,12.770441,0,0
15.7543125,12.714454,0,0
13.037492,13.870585,0,0
15.403082,13.497099,0,0
17.823723,12.710884,0,0
17.920399,12.478632,0,0
17.738514,12.7514515,0,0
17.337528,11.183372,0,0
18.035484,12.925124,0,0
14.631009,13.299676,0,0
18.761547,13.239799,0,0
18.057117,12.992458,0,0
15.083582,12.393444,0,0
17.928202,12.835624,0,0
17.666677,13.11058,0,0
17.732393,13.582064,0,0
17.741295,11.7123,0,0
17.434227,11.260689,0,0
17.82119,12.982282,0,0
17.742971,12.484192,0,0
18.241701,13.626589,0,0
17.569996,12.873819,0,0
18.941072,14.187167,0,0
17.806122,12.739048,0,0
17.503376,12.700781,0,0
17.746357,12.724275,0,0
17.100248,12.640351,0,0
17.983984,13.596216,0,0
17.918749,14.16498,0,0
14.769569,13.318724,0,0
17.752165,12.981446,0,0
18.805168,13.769535,0,0
18.412727,13.410867,0,0
17.813799,13.9588,0,0
18.058264,13.184363,0,0
18.215422,13.503456,0,0
17.844194,12.973667,0,0
17.552143,13.762679,0,0
15.123237,11.255312,0,0
17.38791,13.759964,0,0
17.768587,13.07485,0,0
14.529761,13.264571,0,0
18.791388,14.245128,0,0
15.291605,13.4562645,0,0
18.792038,14.284739,0,0
15.34932,13.452515,0,0
15.461168,12.132646,0,0
18.03061,13.619656,0,0
17.942924,14.3781,0,0
18.8224,13.435787,0,0
17.566814,13.657466,0,0
15.482481,12.21985,0,0
17.252367,13.336563,0,0
18.906645,13.5032835,0,0
17.745537,13.3438225,0,0
15.348295,12.512665,0,0
15.130572,11.309132,0,0
15.640951,13.620871,0,0
18.682,14.131979,0,0
18.71286,13.311914,0,0
18.188381,13.428774,0,0
18.013838,13.427806,0,0
17.850489,13.613555,0,0
17.9016,13.253616,0,0
18.090496,14.350122,0,0
15.306384,12.480799,0,0
15.157772,11.203783,0,0
18.053959,13.375622,0,0
15.548332,13.56677,0,0
15.179673,12.416731,0,0
17.785114,13.310259,0,0
17.649813,13.822529,0,0
17.760138,12.80933,0,0
18.373363,13.552104,0,0
18.163052,13.371838,0,0
18.414253,12.8002405,0,0
18.030064,13.225959,0,0
17.725368,13.28949,0,0
18.524944,12.901372,0,0
18.469666,12.92085,0,0
18.532295,12.830277,0,0
18.596024,12.862671,0,0
18.579847,12.713063,0,0
18.561861,12.834251,0,0
15.148538,12.411235,0,0
18.635597,12.681421,0,0
18.586657,12.806279,0,0
18.481194,12.752974,0,0
18.18225,12.863556,0,0
18.070145,12.641928,0,0
17.949917,12.733528,0,0
18.886297,13.368253,0,0
18.108412,13.783141,0,0
18.51654,12.607666,0,0
18.640245,12.742707,0,0
19.02997,14.098516,0,0
18.135933,13.494388,0,0
18.025688,13.635247,0,0
18.079363,12.932628,0,0
15.83241,13.535609,0,0
18.575363,13.032366,0,0
14.912595,13.368665,0,0
18.200722,13.287619,0,0
17.864697,13.173248,0,0
17.745005,14.144647,0,0
14.493079,13.247664,0,0
15.386372,12.46844,0,0
17.841972,14.30004,0,0
15.3218155,12.529011,0,0
17.66084,13.877168,0,0
17.48259,13.795946,0,0
17.594269,13.940299,0,0
18.476524,13.777732,0,0
14.512581,13.293725,0,0
17.493713,13.8645115,0,0
19.066635,13.6742325,0,0
15.222107,11.188293,0,0
17.716562,14.156386,0,0
18.1493,14.547136,0,0
18.561321,13.355679,0,0
17.60074,14.063564,0,0
15.149628,11.364509,0,0
18.829714,13.06622,0,0
18.453897,13.424261,0,0
17.804935,13.326618,0,0
17.803106,12.824989,0,0
15.159277,12.435982,0,0
17.571154,12.788612,0,0
13.876786,13.129593,2,1
13.308693,13.20367,2,1
10.377958,11.915268,2,1
13.174833,13.061665,2,1
13.156892,12.909455,2,1
13.232502,13.025394,2,1
13.276415,13.010189,2,1
13.02339,12.167816,2,1
12.05163,12.567969,2,1
12.309512,12.151834,2,1
11.220519,11.721794,2,1
13.866332,13.178661,2,1
13.481829,13.254392,2,1
10.3375845,11.733827,2,1
13.023807,12.217151,2,1
12.955351,12.2401085,2,1
13.41789,13.08815,2,1
12.64254,13.318835,2,1
11.712369,12.214843,2,1
11.856724,11.874058,2,1
10.667369,12.015891,2,1
10.472477,11.817662,2,1
13.405632,12.76271,2,1
12.928089,12.610603,2,1
10.128738,12.022646,2,1
13.040678,12.503252,2,1
13.050013,12.265364,2,1
13.272904,12.652815,2,1
13.029255,12.583212,2,1
11.724219,13.09321,2,1
11.739092,12.393607,2,1
10.589394,12.110012,2,1
10.132375,11.975726,2,1
13.722077,13.1300125,2,1
13.577493,13.228315,2,1
10.8267,11.632971,2,1
13.67519,13.27442,2,1
13.633293,13.1388035,2,1
13.798194,13.04271,2,1
13.747536,12.818823,2,1
11.946316,13.166743,2,1
11.984736,12.512692,2,1
11.933876,12.345819,2,1
11.755222,12.035162,2,1
12.992838,12.554311,2,1
12.725787,12.078699,2,1
10.617623,11.649599,2,1
12.589602,12.029609,2,1
12.533909,11.975473,2,1
12.676554,12.087487,2,1
12.426112,12.3158455,2,1
11.711603,12.982882,2,1
11.584398,12.047884,2,1
10.856291,12.470165,2,1
10.292817,11.865285,2,1
13.764104,13.067234,2,1
13.399695,12.788689,2,1
10.124437,11.993599,2,1
13.116311,12.19829,2,1
12.941423,12.402564,2,1
13.341685,12.416978,2,1
12.775435,12.047141,2,1
11.992154,12.279622,2,1
11.596591,11.96235,2,1
11.276561,11.933321,2,1
10.108521,11.93816,2,1
13.853534,13.238346,2,1
13.208804,12.933608,2,1
10.642983,11.612822,2,1
13.2866335,13.030958,2,1
13.318695,13.060365,2,1
13.207635,13.115698,2,1
13.080351,12.621952,2,1
11.525089,13.307541,2,1
11.860446,12.712522,2,1
11.7738,11.864183,2,1
11.1799755,12.009126,2,1
13.165223,12.451839,2,1
11.89421,12.646698,2,1
10.687817,11.614376,2,1
12.2530775,11.879998,2,1
11.909011,12.460772,2,1
11.6671715,13.237784,2,1
11.556699,12.164779,2,1
11.547692,11.872918,2,1
11.036022,12.643301,2,1
10.50494,12.212237,2,1
10.8842535,11.550646,2,1
13.401309,13.281981,2,1
13.47703,12.811697,2,1
10.34156,11.902107,2,1
13.6406555,12.61481,2,1
13.795308,12.684052,2,1
12.64026,13.174612,2,1
12.816595,12.195565,2,1
11.9098,11.8248205,2,1
11.350351,12.865777,2,1
11.378421,11.89663,2,1
10.515827,12.09187,2,1
13.881362,13.140448,2,1
12.500566,13.152398,2,1
10.067925,11.97444,2,1
12.20797,13.212688,2,1
12.616459,13.140035,2,1
12.10157,13.295436,2,1
12.710673,12.053422,2,1
11.781323,12.169142,2,1
11.425509,12.717255,2,1
11.402321,12.197625,2,1
10.476301,12.054502,2,1
11.335071,12.827186,2,1
12.864816,12.407586,2,1
10.286825,12.130512,2,1
13.208813,12.366772,2,1
13.366779,12.390913,2,1
13.276203,12.403319,2,1
13.425825,12.344861,2,1
13.298918,12.276361,2,1
10.76941,12.084961,2,1
10.632971,12.08776,2,1
10.362841,11.995136,2,1
13.46992,13.065637,2,1
13.227568,13.025829,2,1
10.335263,11.828681,2,1
13.221212,13.02718,2,1
13.139054,12.924665,2,1
13.0516205,13.052081,2,1
12.577534,12.217594,2,1
11.773919,11.96643,2,1
10.878364,12.571242,2,1
10.033075,11.945336,2,1
10.148144,11.7718115,2,1
12.579454,13.078391,2,1
12.240221,12.929893,2,1
10.558055,11.59851,2,1
12.007273,12.337472,2,1
11.346711,12.879764,2,1
11.300573,13.028561,2,1
11.125743,12.607763,2,1
11.254054,12.189072,2,1
10.978449,12.375875,2,1
11.347179,11.625228,2,1
10.764861,11.521614,2,1
13.181321,13.462932,2,1
13.604033,13.321845,2,1
10.760018,11.520473,2,1
13.182663,13.407161,2,1
13.203809,13.384426,2,1
13.859005,12.874859,2,1
12.867364,12.091534,2,1
11.449897,11.740279,2,1
11.249342,13.009104,2,1
10.874316,12.165526,2,1
10.265073,12.22515,2,1
12.938587,13.484999,2,1
13.659524,13.018133,2,1
10.303297,11.9288225,2,1
13.766651,12.619985,2,1
13.711382,12.7977915,2,1
13.735778,12.758812,2,1
12.558763,12.621484,2,1
11.658661,12.503995,2,1
11.494759,13.116848,2,1
11.497651,11.769921,2,1
10.248121,12.206127,2,1
13.555342,12.939376,2,1
13.309122,12.71086,2,1
10.771248,11.806337,2,1
12.5971985,12.655586,2,1
13.121129,12.375887,2,1
13.085372,12.409123,2,1
11.753102,12.151612,2,1
10.835529,11.891756,2,1
11.090659,11.851764,2,1
11.071022,11.685771,2,1
10.1752205,12.181337,2,1
11.541824,12.895532,2,1
13.731278,12.768625,2,1
10.161102,11.92204,2,1
13.689221,12.708135,2,1
13.699204,12.661067,2,1
13.8101015,12.791309,2,1
13.748545,12.836456,2,1
13.70729,12.626183,2,1
12.444243,12.444239,2,1
11.974628,12.133959,2,1
10.634996,11.890595,2,1
11.506693,12.609863,2,1
13.908364,13.190019,2,1
10.028263,11.929418,2,1
13.756772,13.206949,2,1
13.693969,13.085905,2,1
13.57398,13.137022,2,1
13.655539,12.986093,2,1
13.685105,12.48672,2,1
12.600673,12.159645,2,1
10.684335,12.005183,2,1
10.489252,11.830441,2,1
11.523472,12.776983,2,1
13.672507,12.808595,2,1
10.093491,11.859637,2,1
11.536971,13.10757,2,1
12.045564,12.857026,2,1
12.199159,12.689374,2,1
12.922625,12.345836,2,1
12.893975,12.038037,2,1
10.8708315,12.700991,2,1
10.604403,12.46544,2,1
10.433909,11.809375,2,1
11.365413,13.1509,2,1
13.21502,12.649815,2,1
10.80159,11.720245,2,1
13.364744,12.712105,2,1
13.041553,12.746371,2,1
12.4323,12.779912,2,1
13.256442,12.489063,2,1
12.761566,12.300851,2,1
12.455839,12.111145,2,1
10.864692,12.159939,2,1
11.051943,11.77812,2,1
11.548618,13.0796795,2,1
13.716576,12.772622,2,1
10.188424,11.904049,2,1
13.429695,12.879452,2,1
13.830618,12.891142,2,1
13.833079,12.856997,2,1
13.659828,12.887144,2,1
13.80156,12.833636,2,1
12.486888,12.513612,2,1
11.9394045,12.276044,2,1
10.954655,11.988584,2,1
11.425102,13.247952,2,1
13.77731,12.974813,2,1
10.153439,12.032198,2,1
13.647478,13.163504,2,1
13.660497,12.552996,2,1
13.657489,12.532467,2,1
13.8038225,12.751513,2,1
13.320571,12.53339,2,1
12.356039,12.510931,2,1
11.399589,12.019877,2,1
10.744319,12.141888,2,1
11.836259,12.326946,2,1
12.507567,12.277357,2,1
10.147727,11.930051,2,1
10.826385,12.38922,2,1
10.720928,12.343358,2,1
10.759978,12.186034,2,1
11.099042,12.177301,2,1
10.714389,12.53806,2,1
11.855306,11.831466,2,1
11.249062,11.899635,2,1
11.864109,11.689,2,1
11.6978445,12.656604,2,1
12.904015,12.354346,2,1
10.2285795,11.932275,2,1
11.319678,12.866618,2,1
11.492001,12.417024,2,1
11.776368,12.335812,2,1
11.274046,12.8337,2,1
10.63495,12.462892,2,1
11.777403,11.740504,2,1
10.796936,11.819206,2,1
11.778861,11.710794,2,1
11.531277,13.120322,2,1
12.545743,12.5894785,2,1
10.23605,11.978276,2,1
11.885286,12.72981,2,1
12.137945,12.427809,2,1
11.713679,12.914834,2,1
11.818727,12.824975,2,1
11.912937,12.608065,2,1
12.035855,12.309766,2,1
11.296118,12.022835,2,1
10.688501,12.053449,2,1
11.423521,12.646284,2,1
13.911744,13.178753,2,1
10.240787,11.790894,2,1
13.4155445,13.131358,2,1
13.327768,13.017578,2,1
13.429233,13.065875,2,1
13.407582,13.223335,2,1
12.993937,12.2663355,2,1
11.0494995,11.962008,2,1
10.793628,12.013606,2,1
10.260387,11.761364,2,1
11.495006,13.055515,2,1
12.740849,12.581271,2,1
10.349528,11.788142,2,1
11.926558,12.875842,2,1
12.20523,12.557227,2,1
11.850852,13.1031065,2,1
11.979714,11.857552,2,1
12.159975,12.350033,2,1
11.974782,12.526208,2,1
11.479461,11.758773,2,1
10.605758,12.131277,2,1
11.310324,13.158436,2,1
11.992226,12.541623,2,1
10.641197,11.84907,2,1
11.603116,12.252379,2,1
11.565561,12.089128,2,1
11.39635,11.913437,2,1
11.712782,12.134423,2,1
11.537349,13.11368,2,1
11.9512615,12.242882,2,1
11.13753,11.784613,2,1
10.514323,12.034268,2,1
11.745522,12.68797,2,1
12.963594,12.548798,2,1
10.37056,11.712437,2,1
12.033188,11.740225,2,1
11.984112,11.9234705,2,1
11.937643,11.884901,2,1
11.822689,11.736946,2,1
11.975096,12.597761,2,1
11.529199,12.992115,2,1
11.923004,12.119324,2,1
11.401749,11.634159,2,1
11.601643,12.767105,2,1
11.783314,13.267129,2,1
10.148825,12.0994215,2,1
12.455762,12.674981,2,1
12.085305,12.769121,2,1
12.815578,12.273295,2,1
12.058711,13.062497,2,1
12.024763,12.302808,2,1
11.433457,13.315313,2,1
11.248931,11.834652,2,1
10.790672,11.989888,2,1
11.55732,13.103596,2,1
11.837067,13.301135,2,1
10.1003065,12.093715,2,1
12.349378,12.791502,2,1
12.392373,12.7839775,2,1
12.463234,12.870766,2,1
12.366765,12.481366,2,1
12.16331,12.455266,2,1
11.430912,13.222656,2,1
11.374987,11.940729,2,1
10.812972,12.081596,2,1
13.097472,12.749262,2,1
12.178701,13.296449,2,1
10.431911,11.92576,2,1
13.105489,13.03111,2,1
12.978206,13.085421,2,1
12.73064,13.159195,2,1
12.543714,13.327833,2,1
11.608114,13.324855,2,1
11.789452,12.370469,2,1
11.5504265,12.234665,2,1
11.668167,12.132845,2,1
12.026317,11.879619,2,1
11.942628,12.839812,2,1
10.633925,11.758337,2,1
12.541653,12.22685,2,1
12.310953,12.672525,2,1
11.877996,13.209789,2,1
12.092057,12.5574875,2,1
11.696196,12.237011,2,1
11.40373,13.242697,2,1
11.147701,11.844832,2,1
10.320504,12.22919,2,1
12.407416,12.434755,2,1
11.774155,13.367014,2,1
10.610767,11.764346,2,1
12.350538,12.078322,2,1
12.575768,12.588791,2,1
11.917421,13.354252,2,1
11.911512,11.776482,2,1
11.64475,12.375361,2,1
11.860519,12.240414,2,1
11.28009,11.683994,2,1
10.021536,12.032232,2,1
12.499762,12.910763,2,1
12.395109,12.620229,2,1
10.653252,11.693415,2,1
12.152049,11.925916,2,1
12.23287,12.299581,2,1
11.945248,13.144797,2,1
12.114174,12.314975,2,1
11.464756,13.179563,2,1
11.788292,12.486163,2,1
11.776803,11.765075,2,1
11.169233,11.843539,2,1
11.70089,13.238117,2,1
12.07973,12.050324,2,1
10.52891,12.222615,2,1
12.15031,11.878109,2,1
11.793842,12.327579,2,1
11.941291,12.180328,2,1
11.406944,13.251917,2,1
11.55975,12.631077,2,1
11.214415,12.540663,2,1
10.9104185,12.060832,2,1
10.931554,11.527416,2,1
13.306564,12.4688015,2,1
13.96283,13.106739,2,1
10.266131,11.686811,2,1
12.46788,13.093004,2,1
12.416404,13.195574,2,1
12.487444,13.244322,2,1
11.986487,13.232877,2,1
12.87056,11.984715,2,1
12.088275,12.186587,2,1
10.926573,12.708681,2,1
10.592081,11.745602,2,1
12.96517,12.603393,2,1
11.78179,13.431005,2,1
10.333219,12.214048,2,1
12.341793,12.733635,2,1
12.01269,13.209973,2,1
12.238201,12.876727,2,1
12.1063595,12.577813,2,1
11.7987175,11.856896,2,1
11.023636,11.90172,2,1
10.789316,12.000869,2,1
10.479978,12.009672,2,1
12.645258,12.782068,2,1
11.621029,13.388045,2,1
10.519267,11.694794,2,1
11.884548,13.065588,2,1
11.854476,13.117078,2,1
11.774394,13.307847,2,1
12.078143,12.751168,2,1
11.834838,11.742263,2,1
11.548908,11.642674,2,1
11.097001,11.878593,2,1
10.588475,11.905954,2,1
12.898036,12.318684,2,1
11.388447,12.799655,2,1
10.189057,11.795232,2,1
11.711819,12.565574,2,1
11.450385,12.685364,2,1
11.544998,12.789926,2,1
11.2403555,12.615795,2,1
11.626008,12.2400465,2,1
11.760296,11.731397,2,1
10.051993,12.054925,2,1
10.74196,11.506265,2,1
11.606748,13.318493,2,1
11.089028,12.353757,2,1
10.099405,11.905783,2,1
10.930162,12.401623,2,1
10.74794,12.502631,2,1
10.810798,12.63064,2,1
11.443574,12.936041,2,1
11.886937,12.515555,2,1
11.71113,11.871363,2,1
11.411765,11.663411,2,1
10.816002,11.57213,2,1
13.716891,13.177413,2,1
13.786211,12.58037,2,1
10.852015,11.577312,2,1
13.680296,12.739003,2,1
13.844451,12.878613,2,1
13.632559,12.477222,2,1
11.609243,13.298666,2,1
11.807255,11.827705,2,1
11.212413,13.016865,2,1
10.925443,11.963413,2,1
10.330382,12.167144,2,1
13.470083,13.027983,2,1
13.95345,12.833625,2,1
10.819888,11.422256,2,1
13.776558,12.837554,2,1
13.849318,12.832532,2,1
13.820708,12.743749,2,1
12.711397,12.382914,2,1
11.665495,12.094468,2,1
11.402986,13.180262,2,1
11.39372,11.713723,2,1
10.37892,12.338616,2,1
12.716133,12.486883,2,1
12.706805,12.463816,2,1
11.089145,11.657249,2,1
12.661201,12.308786,2,1
12.849742,12.558346,2,1
12.550297,12.627058,2,1
11.348812,12.897043,2,1
11.339451,11.779841,2,1
11.140743,12.862144,2,1
11.034887,11.770763,2,1
11.128096,11.663186,2,1
13.145599,12.671825,2,1
13.07734,13.343759,2,1
10.225118,11.609566,2,1
13.324986,12.490891,2,1
13.537644,12.392926,2,1
13.624672,12.517981,2,1
12.628535,13.211642,2,1
