Time,Acc
92.74,-0.001002
92.75,-0.001
92.76,-0.001999
92.77,0.003003
92.78,0.003005
92.79,0.006006
92.8,0.008008
92.81,0.00401
92.82,0.004011
92.83,0.007013
92.84,0.006015
92.85,0.000016
92.86,-0.000982
92.87,-0.00498
92.88,-0.002979
92.89,-0.004977
92.9,-0.005975
92.91,-0.006973
92.92,-0.006972
92.93,-0.00597
92.94,-0.004968
92.95,0.000033
92.96,0.000035
92.97,-0.000963
92.98,-0.000962
92.99,0.00304
93,0.000042
93.01,-0.000957
93.02,-0.006955
93.03,0.000047
93.04,-0.002952
93.05,0.00005
93.06,0.000052
93.07,0.000054
93.08,-0.006945
93.09,-0.005943
93.1,-0.005941
93.11,-0.00194
93.12,-0.001938
93.13,-0.002936
93.14,0.002065
93.15,-0.001933
93.16,0.000069
93.17,0.00207
93.18,-0.001928
93.19,-0.001926
93.2,-0.002925
93.21,0.003077
93.22,-0.001921
93.23,-0.004919
93.24,-0.001918
93.25,-0.005916
93.26,-0.002914
93.27,-0.001913
93.28,-0.000911
93.29,0.004091
93.3,0.002092
93.31,0.004094
93.32,0.004096
93.33,0.007097
93.34,0.007099
93.35,0.006101
93.36,0.009102
93.37,0.003104
93.38,0.003106
93.39,0.008107
93.4,0.004109
93.41,0.003111
93.42,-0.000887
93.43,-0.001886
93.44,0.003116
93.45,0.002118
93.46,-0.001881
93.47,-0.001879
93.48,-0.000877
93.49,-0.001876
93.5,-0.005874
93.51,0.000128
93.52,-0.004871
93.53,-0.002869
93.54,-0.000867
93.55,-0.000866
93.56,0.000136
93.57,-0.001862
93.58,-0.00186
93.59,-0.001859
93.6,-0.000857
93.61,0.003145
93.62,0.002146
93.63,-0.001852
93.64,0.00015
93.65,-0.004849
93.66,-0.000847
93.67,-0.001845
93.68,-0.001844
93.69,-0.000842
93.7,0.00216
93.71,-0.001839
93.72,0.004163
93.73,0.004165
93.74,0.000167
93.75,0.003168
93.76,0.00217
93.77,0.000172
93.78,0.003173
93.79,0.000175
93.8,-0.000823
93.81,0.003178
93.82,-0.00082
93.83,-0.005818
93.84,-0.005817
93.85,-0.002815
93.86,-0.000813
93.87,-0.005812
93.88,-0.00481
93.89,0.000192
93.9,0.000194
93.91,0.002195
93.92,0.004197
93.93,0.003199
93.94,-0.0008
93.95,0.002202
93.96,0.004204
93.97,0.006205
93.98,0.007207
93.99,0.003209
94,0.00621
94.01,-0.000788
94.02,0.000214
94.03,-0.004785
94.04,-0.005783
94.05,-0.001781
94.06,-0.00278
94.07,-0.000778
94.08,-0.000776
94.09,0.000226
94.1,-0.001773
94.11,0.000229
94.12,-0.000769
94.13,-0.002768
94.14,-0.004766
94.15,-0.001764
94.16,-0.004763
94.17,-0.005761
94.18,-0.005759
94.19,-0.008758
94.2,-0.004756
94.21,-0.002754
94.22,-0.001753
94.23,0.000249
94.24,-0.000749
94.25,0.003253
94.26,0.003254
94.27,0.007256
94.28,0.003258
94.29,0.007259
94.3,0.007261
94.31,0.008263
94.32,0.008264
94.33,0.004266
94.34,-0.000732
94.35,0.002269
94.36,-0.000729
94.37,-0.001727
94.38,-0.002726
94.39,-0.001724
94.4,-0.002722
94.41,0.00028
94.42,0.003281
94.43,0.002283
94.44,0.002285
94.45,0.003286
94.46,0.000288
94.47,0.00029
94.48,0.000291
94.49,0.000293
94.5,-0.001705
94.51,-0.000704
94.52,-0.002702
94.53,0.0023
94.54,-0.000699
94.55,-0.000697
94.56,-0.002695
94.57,0.002307
94.58,-0.000692
94.59,0.00231
94.6,-0.000688
94.61,0.003313
94.62,0.007315
94.63,0.008317
94.64,0.009318
94.65,0.00732
94.66,0.003322
94.67,0.002323
94.68,0.007325
94.69,0.000327
94.7,-0.004672
94.71,-0.00267
94.72,-0.006668
94.73,-0.005667
94.74,-0.005665
94.75,-0.010663
94.76,-0.011661
94.77,-0.01166
94.78,-0.009658
94.79,-0.008656
94.8,-0.004655
94.81,-0.005653
94.82,-0.000651
94.83,-0.00165
94.84,0.002352
94.85,0.002354
94.86,0.002355
94.87,0.002357
94.88,0.003359
94.89,0.00436
94.9,0.002362
94.91,0.002364
94.92,-0.000634
94.93,0.002367
94.94,0.003369
94.95,0.004371
94.96,0.004372
94.97,0.006374
94.98,0.006376
94.99,0.004377
95,0.009379
95.01,0.008381
95.02,0.004382
95.03,0.003384
95.04,0.004386
95.05,0.003387
95.06,-0.000611
95.07,0.000391
95.08,-0.000607
95.09,-0.005606
95.1,-0.004604
95.11,-0.001602
95.12,-0.002601
95.13,-0.000599
95.14,-0.000597
95.15,0.002404
95.16,-0.001594
95.17,-0.001592
95.18,-0.001591
95.19,0.000411
95.2,-0.001587
95.21,0.003414
95.22,-0.000584
95.23,0.000418
95.24,0.000419
95.25,-0.000579
95.26,0.000423
95.27,0.002425
95.28,0.004426
95.29,0.004428
95.3,0.00043
95.31,0.000431
95.32,-0.002567
95.33,-0.001565
95.34,-0.005564
95.35,-0.004562
95.36,-0.00256
95.37,-0.002559
95.38,0.002443
95.39,0.000445
95.4,0.003446
95.41,0.002448
95.42,0.00645
95.43,0.002452
95.44,0.000453
95.45,0.004455
95.46,0.002457
95.47,0.002458
95.48,-0.00554
95.49,-0.001538
95.5,-0.002537
95.51,-0.000535
95.52,-0.005533
95.53,-0.001532
95.54,-0.00153
95.55,0.000472
95.56,0.004473
95.57,0.003475
95.58,-0.000523
95.59,0.003479
95.6,0.00448
95.61,0.006482
95.62,0.006484
95.63,0.000485
95.64,0.003487
95.65,-0.001511
95.66,0.00049
95.67,-0.005508
95.68,-0.000506
95.69,-0.004505
95.7,-0.001503
95.71,-0.001501
95.72,-0.0025
95.73,-0.002498
95.74,0.000504
95.75,0.000506
95.76,-0.000493
95.77,-0.002491
95.78,0.000511
95.79,0.000512
95.8,-0.004486
95.81,-0.000484
95.82,-0.004483
95.83,-0.000481
95.84,-0.000479
95.85,-0.002478
95.86,-0.000476
95.87,-0.004474
95.88,-0.005473
95.89,0.002529
95.9,-0.000469
95.91,-0.000468
95.92,-0.002466
95.93,-0.000464
95.94,-0.001462
95.95,-0.001461
95.96,-0.000459
95.97,-0.001457
95.98,-0.000456
95.99,-0.001454
96,0.002548
96.01,-0.000451
96.02,-0.005449
96.03,-0.004447
96.04,-0.002446
96.05,-0.004444
96.06,-0.002442
96.07,-0.005441
96.08,-0.001439
96.09,-0.000437
96.1,-0.000435
96.11,0.000566
96.12,-0.000432
96.13,0.00657
96.14,0.002571
96.15,-0.000427
96.16,0.000575
96.17,-0.001424
96.18,-0.000422
96.19,-0.00242
96.2,-0.001419
96.21,-0.004417
96.22,-0.004415
96.23,-0.005414
96.24,-0.001412
96.25,-0.00441
96.26,-0.005408
96.27,-0.005407
96.28,-0.001405
96.29,-0.002403
96.3,0.000598
96.31,-0.0004
96.32,0.000602
96.33,0.002603
96.34,0.004605
96.35,-0.002393
96.36,-0.001392
96.37,-0.00139
96.38,-0.001388
96.39,-0.001387
96.4,-0.001385
96.41,-0.002383
96.42,-0.002381
96.43,-0.00638
96.44,-0.004378
96.45,-0.002376
96.46,-0.002375
96.47,-0.001373
96.48,0.000629
96.49,0.00063
96.5,-0.004368
96.51,-0.000366
96.52,-0.002365
96.53,-0.000363
96.54,-0.000361
96.55,-0.00136
96.56,-0.002358
96.57,-0.005356
96.58,-0.006355
96.59,-0.006353
96.6,-0.000351
96.61,-0.004349
96.62,-0.004348
96.63,-0.002346
96.64,0.000656
96.65,-0.000343
96.66,0.002659
96.67,0.000661
96.68,0.002662
96.69,0.002664
96.7,0.000666
96.71,-0.001333
96.72,0.000669
96.73,0.004671
96.74,0.000672
96.75,0.003674
96.76,0.002676
96.77,0.000678
96.78,-0.000321
96.79,-0.001319
96.8,0.000683
96.81,-0.004316
96.82,-0.006314
96.83,-0.005312
96.84,-0.006311
96.85,-0.005309
96.86,0.000693
96.87,-0.006306
96.88,-0.002304
96.89,-0.005302
96.9,0.000699
96.91,-0.000299
96.92,-0.001297
96.93,0.002705
96.94,-0.001294
96.95,0.000708
96.96,-0.00229
96.97,-0.004289
96.98,-0.005287
96.99,-0.002285
97,-0.001284
97.01,-0.004282
97.02,-0.00228
97.03,-0.001279
97.04,-0.001277
97.05,0.003725
97.06,-0.001274
97.07,-0.000272
97.08,-0.00027
97.09,0.003732
97.1,0.004733
97.11,0.003735
97.12,0.003737
97.13,-0.000262
97.14,-0.00226
97.15,-0.000258
97.16,-0.002257
97.17,-0.000255
97.18,-0.004253
97.19,-0.000252
97.2,-0.00025
97.21,0.000752
97.22,-0.000247
97.23,-0.000245
97.24,0.003757
97.25,-0.000242
97.26,-0.00024
97.27,0.002762
97.28,0.004764
97.29,-0.000235
97.3,0.000767
97.31,-0.002231
97.32,0.00477
97.33,-0.005228
97.34,-0.001226
97.35,0.002775
97.36,-0.001223
97.37,0.000779
97.38,0.00378
97.39,0.004782
97.4,0.002784
97.41,0.004785
97.42,0.006787
97.43,0.006789
97.44,0.003791
97.45,-0.000208
97.46,0.002794
97.47,-0.001204
97.48,-0.000203
97.49,-0.004201
97.5,-0.004199
97.51,-0.002198
97.52,-0.005196
97.53,-0.004194
97.54,-0.006193
97.55,-0.006191
97.56,-0.004189
97.57,-0.004188
97.58,-0.002186
97.59,-0.004184
97.6,-0.001182
97.61,0.000819
97.62,0.002821
97.63,0.000823
97.64,0.004824
97.65,0.002826
97.66,0.000828
97.67,0.002829
97.68,-0.001169
97.69,-0.002167
97.7,-0.001166
97.71,-0.000164
97.72,0.000838
97.73,-0.000161
97.74,0.000841
97.75,0.003843
97.76,0.002845
97.77,0.002846
97.78,0.003848
97.79,0.00385
97.8,0.004851
97.81,0.002853
97.82,0.000855
97.83,0.000856
97.84,-0.000142
97.85,-0.00014
97.86,-0.004139
97.87,-0.001137
97.88,-0.004135
97.89,-0.005134
97.9,-0.005132
97.91,-0.00113
97.92,-0.002129
97.93,-0.001127
97.94,-0.002125
97.95,-0.001123
97.96,0.000878
97.97,0.00288
97.98,0.002882
97.99,0.000883
98,0.003885
98.01,0.002887
98.02,0.003888
98.03,-0.00011
98.04,0.000892
98.05,-0.002107
98.06,-0.002105
98.07,-0.000103
98.08,-0.001102
98.09,-0.0021
98.1,-0.001098
98.11,-0.000096
98.12,0.000905
98.13,-0.000093
98.14,-0.000091
98.15,0.00091
98.16,0.000912
98.17,-0.000086
98.18,-0.001085
98.19,-0.005083
98.2,-0.002081
98.21,-0.00608
98.22,-0.005078
98.23,-0.009076
98.24,-0.008075
98.25,-0.005073
98.26,-0.006071
98.27,-0.004069
98.28,-0.004068
98.29,-0.006066
98.3,-0.001064
98.31,0.000937
98.32,0.003939
98.33,0.003941
98.34,0.000942
98.35,0.002944
98.36,0.004946
98.37,0.007947
98.38,0.006949
98.39,0.007951
98.4,0.006952
98.41,0.004954
98.42,0.004956
98.43,-0.002042
98.44,-0.000041
98.45,-0.001039
98.46,-0.001037
98.47,0.002964
98.48,-0.001034
98.49,-0.000032
98.5,-0.004031
98.51,-0.004029
98.52,-0.004027
98.53,-0.000026
98.54,-0.002024
98.55,-0.001022
98.56,0.000979
98.57,-0.004019
98.58,-0.004017
98.59,-0.002016
98.6,-0.004014
98.61,-0.002012
98.62,-0.00401
98.63,-0.006009
98.64,-0.005007
98.65,-0.004005
98.66,-0.002004
98.67,-0.004002
98.68,0
98.69,-0.003999
98.7,0.001003
98.71,0.001005
98.72,0.003006
98.73,0.005008
98.74,0.00701
98.75,0.005011
98.76,0.003013
98.77,0.003015
98.78,0.000017
98.79,-0.000982
98.8,-0.00498
98.81,-0.000978
98.82,-0.000977
98.83,-0.001975
98.84,-0.003973
98.85,-0.003972
98.86,-0.00497
98.87,-0.001968
98.88,-0.001967
98.89,0.000035
98.9,-0.001963
98.91,-0.001962
98.92,0.00004
98.93,-0.001958
98.94,0.000044
98.95,0.000045
98.96,-0.000953
98.97,-0.000951
98.98,-0.00095
98.99,-0.001948
99,-0.003946
99.01,0.001055
99.02,-0.000943
99.03,0.001059
99.04,-0.00194
99.05,-0.000938
99.06,0.001064
99.07,-0.001935
99.08,-0.001933
99.09,0.001069
99.1,-0.00193
99.11,0.004072
99.12,-0.000926
99.13,0.001076
99.14,0.001077
99.15,-0.001921
99.16,0.001081
99.17,-0.001918
99.18,-0.001916
99.19,-0.001914
99.2,0.000087
99.21,-0.004911
99.22,-0.005909
99.23,-0.001908
99.24,-0.000906
99.25,-0.001904
99.26,-0.000903
99.27,0.004099
99.28,-0.000899
99.29,-0.000897
99.3,-0.001896
99.31,0.000106
99.32,-0.003892
99.33,-0.004891
99.34,-0.001889
99.35,-0.003887
99.36,-0.000886
99.37,-0.004884
99.38,-0.004882
99.39,-0.004881
99.4,-0.004879
99.41,-0.004877
99.42,-0.000876
99.43,0.003126
99.44,0.000128
99.45,-0.00187
99.46,0.000131
99.47,0.000133
99.48,0.000135
99.49,0.004136
99.5,0.001138
99.51,0.00014
99.52,-0.000859
99.53,0.000143
99.54,0.000145
99.55,0.000146
99.56,-0.003852
99.57,-0.00585
99.58,-0.003849
99.59,-0.001847
99.6,-0.001845
99.61,-0.000843
99.62,0.004158
99.63,0.00416
99.64,0.004162
99.65,0.003163
99.66,0.007165
99.67,0.005167
99.68,-0.000832
99.69,0.00017
99.7,-0.003828
99.71,-0.000827
99.72,-0.001825
99.73,-0.001823
99.74,-0.004822
99.75,-0.00782
99.76,-0.001818
99.77,-0.003817
99.78,0.000185
99.79,0.001187
99.8,-0.000811
99.81,0.00119
99.82,-0.000808
99.83,-0.000806
99.84,-0.000805
99.85,0.000197
99.86,-0.003801
99.87,-0.0038
99.88,-0.003798
99.89,-0.008796
99.9,-0.003795
99.91,-0.007793
99.92,-0.007791
99.93,-0.00379
99.94,-0.003788
99.95,-0.008786
99.96,-0.004784
99.97,-0.003783
99.98,0.000219
99.99,-0.000779
100,0.001222
100.01,-0.000776
100.02,-0.000774
100.03,-0.000773
100.04,0.001229
100.05,-0.004769
100.06,-0.005768
100.07,-0.005766
100.08,-0.001764
100.09,-0.007763
100.1,-0.003761
100.11,-0.003759
100.12,-0.000757
100.13,0.000244
100.14,0.001246
100.15,0.003248
100.16,-0.001751
100.17,-0.000749
100.18,0.000253
100.19,-0.000746
100.2,-0.001744
100.21,-0.000742
100.22,-0.003741
100.23,-0.004739
100.24,-0.005737
100.25,-0.004736
100.26,-0.003734
100.27,-0.003732
100.28,-0.00073
100.29,-0.003729
100.3,-0.004727
100.31,-0.004725
100.32,-0.007724
100.33,-0.008722
100.34,-0.00772
100.35,-0.003719
100.36,-0.003717
100.37,0.004285
100.38,-0.000714
100.39,0.000288
100.4,-0.00471
100.41,-0.000709
100.42,-0.001707
100.43,-0.000705
100.44,0.001296
100.45,-0.001702
100.46,0.0053
100.47,-0.004698
100.48,0.000303
100.49,0.000305
100.5,0.001307
100.51,-0.001692
100.52,0.00031
100.53,0.000312
100.54,-0.003687
100.55,-0.001685
100.56,-0.005683
100.57,-0.004682
100.58,-0.00568
100.59,-0.004678
100.6,-0.001677
100.61,-0.004675
100.62,0.000327
100.63,-0.003671
100.64,-0.00467
100.65,0.001332
100.66,-0.003666
100.67,-0.005665
100.68,-0.005663
100.69,-0.008661
100.7,-0.00566
100.71,-0.004658
100.72,-0.005656
100.73,-0.001655
100.74,0.000347
100.75,-0.000651
100.76,-0.00065
100.77,0.004352
100.78,0.004354
100.79,0.001356
100.8,0.003357
100.81,0.004359
100.82,0.004361
100.83,-0.000638
100.84,-0.000636
100.85,-0.004634
100.86,-0.003633
100.87,-0.003631
100.88,-0.000629
100.89,-0.000628
100.9,0.003374
100.91,0.003376
100.92,0.005377
100.93,0.001379
100.94,0.004381
100.95,0.003383
100.96,-0.001616
100.97,0.003386
100.98,-0.000612
100.99,-0.001611
101,-0.003609
101.01,-0.005607
101.02,-0.008606
101.03,-0.003604
101.04,-0.005602
101.05,-0.010601
101.06,-0.007599
101.07,-0.005597
101.08,-0.008596
101.09,-0.004594
101.1,-0.004592
101.11,-0.000591
101.12,-0.000589
101.13,-0.003587
101.14,0.000415
101.15,0.000416
101.16,-0.001582
101.17,-0.00358
101.18,-0.000579
101.19,-0.004577
101.2,-0.001575
101.21,-0.009574
101.22,-0.005572
101.23,-0.00457
101.24,-0.005569
101.25,-0.003567
101.26,-0.001565
101.27,0.005436
101.28,0.001438
101.29,0.00444
101.3,0.004442
101.31,0.004443
101.32,0.003445
101.33,0.003447
101.34,0.000448
101.35,0.00145
101.36,-0.003548
101.37,-0.007547
101.38,-0.003545
101.39,-0.004543
101.4,-0.001542
101.41,0.00046
101.42,-0.000538
101.43,-0.000537
101.44,-0.003535
101.45,0.000467
101.46,0.005469
101.47,-0.00053
101.48,0.000472
101.49,0.001474
101.5,0.001475
101.51,0.000477
101.52,-0.003521
101.53,0.00048
101.54,-0.000518
101.55,-0.004516
101.56,-0.004515
101.57,-0.007513
101.58,-0.005511
101.59,-0.00351
101.6,-0.004508
101.61,-0.001506
101.62,-0.001504
101.63,-0.000503
101.64,-0.007501
101.65,0.001501
101.66,-0.003498
101.67,0.000504
101.68,0.003506
101.69,0.000507
101.7,-0.001491
101.71,-0.003489
101.72,-0.000488
101.73,-0.001486
101.74,-0.003484
101.75,-0.001483
101.76,-0.001481
101.77,0.001521
101.78,-0.000478
101.79,-0.003476
101.8,-0.003474
101.81,-0.001472
101.82,-0.004471
101.83,-0.000469
101.84,-0.000467
101.85,-0.003466
101.86,0.001536
101.87,0.000538
101.88,-0.001461
101.89,0.001541
101.9,0.000543
101.91,-0.000456
101.92,0.000546
101.93,-0.000452
101.94,-0.004451
101.95,-0.004449
101.96,-0.005447
101.97,-0.008445
101.98,-0.005444
101.99,-0.001442
102,-0.00144
102.01,-0.004439
102.02,-0.005437
102.03,-0.004435
102.04,-0.003434
102.05,0.000568
102.06,0.00157
102.07,0.000571
102.08,0.000573
102.09,0.001575
102.1,-0.000424
102.11,0.000578
102.12,-0.00142
102.13,-0.000418
102.14,-0.001417
102.15,0.001585
102.16,-0.000413
102.17,-0.003412
102.18,-0.00141
102.19,0.001592
102.2,0.001593
102.21,-0.000405
102.22,-0.001403
102.23,-0.000402
102.24,-0.0004
102.25,0.004602
102.26,-0.003397
102.27,0.000605
102.28,-0.005393
102.29,-0.004391
102.3,-0.00539
102.31,-0.007388
102.32,-0.005386
102.33,-0.003385
102.34,-0.007383
102.35,-0.005381
102.36,-0.00338
102.37,-0.004378
102.38,-0.001376
102.39,-0.000375
102.4,0.001627
102.41,0.001629
102.42,0.00363
102.43,0.004632
102.44,0.001634
102.45,0.004635
102.46,0.001637
102.47,-0.001361
102.48,-0.000359
102.49,-0.001358
102.5,-0.004356
102.51,-0.001354
102.52,-0.001353
102.53,-0.007351
102.54,-0.000349
102.55,0.000652
102.56,0.000654
102.57,0.000656
102.58,-0.000343
102.59,-0.003341
102.6,-0.000339
102.61,-0.000338
102.62,-0.004336
102.63,-0.004334
102.64,-0.001332
102.65,-0.005331
102.66,-0.001329
102.67,-0.003327
102.68,-0.004326
102.69,-0.000324
102.7,-0.003322
102.71,-0.001321
102.72,-0.003319
102.73,-0.003317
102.74,-0.004316
102.75,0.000686
102.76,0.003688
102.77,-0.000311
102.78,0.000691
102.79,0.000693
102.8,0.000695
102.81,0.000696
102.82,0.001698
102.83,-0.0013
102.84,-0.001299
102.85,-0.004297
102.86,-0.004295
102.87,-0.008294
102.88,-0.005292
102.89,-0.00929
102.9,-0.012289
102.91,-0.005287
102.92,-0.008285
102.93,-0.005284
102.94,-0.004282
102.95,-0.00428
102.96,-0.001279
102.97,-0.000277
102.98,-0.000275
102.99,0.003727
103,0.005728
103.01,0.00473
103.02,0.001732
103.03,0.003733
103.04,0.003735
103.05,0.005737
103.06,0.000738
103.07,-0.00026
103.08,0.003742
103.09,0.000743
103.1,-0.000255
103.11,0.000747
103.12,-0.005252
103.13,0.00075
103.14,0.001752
103.15,0.004754
103.16,0.000755
103.17,-0.003243
103.18,-0.003241
103.19,-0.00124
103.2,-0.003238
103.21,-0.004236
103.22,-0.007235
103.23,-0.005233
103.24,-0.004231
103.25,-0.00723
103.26,-0.007228
103.27,-0.007226
103.28,-0.007225
103.29,-0.003223
103.3,-0.004221
103.31,-0.004219
103.32,-0.001218
103.33,-0.003216
103.34,0.001786
103.35,0.001787
103.36,0.001789
103.37,0.003791
103.38,0.004792
103.39,0.001794
103.4,0.004796
103.41,0.001797
103.42,0.005799
103.43,0.001801
103.44,0.003802
103.45,-0.000196
103.46,-0.000194
103.47,-0.005192
103.48,-0.005191
103.49,-0.004189
103.5,-0.003187
103.51,-0.001186
103.52,0.003816
103.53,0.003818
103.54,0.003819
103.55,0.001821
103.56,0.003823
103.57,-0.001176
103.58,0.000826
103.59,-0.001172
103.6,-0.005171
103.61,-0.001169
103.62,-0.005167
103.63,-0.001166
103.64,-0.000164
103.65,-0.001162
103.66,0.00084
103.67,0.000841
103.68,0.004843
103.69,0.000845
103.7,0.001846
103.71,0.000848
103.72,0.00485
103.73,0.004851
103.74,0.000853
103.75,0.001855
103.76,-0.000144
103.77,-0.000142
103.78,0.00386
103.79,-0.000139
103.8,-0.001137
103.81,0.000865
103.82,-0.001133
103.83,-0.005132
103.84,-0.00713
103.85,-0.005128
103.86,-0.005127
103.87,-0.000125
103.88,0.000877
103.89,-0.000122
103.9,-0.00112
103.91,0.003882
103.92,-0.001117
103.93,-0.000115
103.94,-0.000113
103.95,0.000888
103.96,-0.00311
103.97,-0.005108
103.98,-0.004106
103.99,-0.004105
104,0.001897
104.01,0.004899
104.02,0.0009
104.03,-0.000098
104.04,0.001904
104.05,0.000905
104.06,-0.001093
104.07,0.001909
104.08,0.00391
104.09,0.000912
104.1,0.004914
104.11,0.004915
104.12,0.001917
104.13,-0.000081
104.14,-0.000079
104.15,-0.001078
104.16,-0.003076
104.17,0.000926
104.18,0.000927
104.19,0.000929
104.2,-0.001069
104.21,-0.001068
104.22,0.001934
104.23,-0.000064
104.24,-0.001063
104.25,-0.000061
104.26,0.001941
104.27,0.001942
104.28,-0.000056
104.29,-0.003054
104.3,0.003947
104.31,0.003949
104.32,0.000951
104.33,-0.003047
104.34,0.000954
104.35,0.000956
104.36,-0.003042
104.37,-0.005041
104.38,-0.004039
104.39,-0.004037
104.4,-0.007036
104.41,-0.005034
104.42,-0.001032
104.43,-0.003031
104.44,-0.000029
104.45,-0.000027
104.46,0.004974
104.47,-0.001024
104.48,-0.000022
104.49,-0.00302
104.5,-0.001019
104.51,0.001983
104.52,-0.001015
104.53,-0.001014
104.54,-0.001012
104.55,-0.00301
104.56,-0.001009
104.57,-0.004007
104.58,-0.001005
104.59,-0.003004
104.6,-0.000002
104.61,-0.003
104.62,0.000001
104.63,0.000003
104.64,0.001005
104.65,0.001007
104.66,0.001008
104.67,0.00401
104.68,0.002012
104.69,0.002013
104.7,0.000015
104.71,-0.002983
104.72,0.000018
104.73,-0.00098
104.74,0.000022
104.75,-0.000977
104.76,-0.002975
104.77,-0.000973
104.78,-0.003972
104.79,0.00103
104.8,0.000032
104.81,0.004034
104.82,-0.000965
104.83,0.005037
104.84,0.002039
104.85,0.00604
104.86,0.004042
104.87,0.002044
104.88,0.002045
104.89,0.004047
104.9,0.001049
104.91,-0.00295
104.92,-0.000948
104.93,-0.004946
104.94,-0.007945
104.95,-0.000943
104.96,-0.008941
104.97,-0.00394
104.98,-0.008938
104.99,-0.007936
105,-0.008934
105.01,-0.004933
105.02,-0.004931
105.03,-0.002929
105.04,-0.000928
105.05,-0.000926
105.06,0.002076
105.07,0.001077
105.08,-0.002921
105.09,-0.000919
105.1,0.000082
105.11,-0.002916
105.12,-0.000914
105.13,-0.003913
105.14,-0.002911
105.15,-0.000909
105.16,-0.000907
105.17,0.002094
105.18,-0.002904
105.19,0.000098
105.2,0.001099
105.21,0.004101
105.22,0.000103
105.23,0.000104
105.24,0.000106
105.25,0.001108
105.26,-0.000891
105.27,-0.002889
105.28,-0.007887
105.29,-0.004886
105.3,-0.006884
105.31,-0.006882
105.32,-0.00288
105.33,-0.000879
105.34,-0.002877
105.35,0.000125
105.36,0.000126
105.37,-0.003872
105.38,-0.00087
105.39,0.001131
105.4,0.000133
105.41,0.002135
105.42,0.000136
105.43,0.001138
105.44,0.00114
105.45,0.002141
105.46,-0.002857
105.47,-0.002855
105.48,-0.000853
105.49,-0.000852
105.5,0.00115
105.51,-0.004848
105.52,0.000153
105.53,0.002155
105.54,0.002157
105.55,0.000158
105.56,0.00416
105.57,0.004162
105.58,0.001163
105.59,-0.002835
105.6,0.002167
105.61,0.000168
105.62,-0.00383
105.63,-0.003828
105.64,-0.004827
105.65,-0.009825
105.66,-0.007823
105.67,-0.006821
105.68,-0.00382
105.69,-0.009818
105.7,-0.007816
105.71,-0.008815
105.72,-0.003813
105.73,-0.006811
105.74,-0.00481
105.75,-0.000808
105.76,-0.002806
105.77,0.002195
105.78,-0.002803
105.79,0.002199
105.8,0.0002
105.81,-0.000798
105.82,0.000204
105.83,-0.002794
105.84,-0.000793
105.85,-0.002791
105.86,-0.006789
105.87,-0.004788
105.88,0.001214
105.89,-0.003784
105.9,0.004217
105.91,0.000219
105.92,0.005221
105.93,0.005222
105.94,0.002224
105.95,0.002226
105.96,0.005227
105.97,0.002229
105.98,-0.003769
105.99,-0.003767
106,-0.003766
106.01,-0.003764
106.02,-0.003762
106.03,-0.004761
106.04,-0.008759
106.05,-0.004757
106.06,-0.003756
106.07,-0.003754
106.08,0.000248
106.09,-0.003751
106.1,-0.002749
106.11,0.000253
106.12,0.001254
106.13,0.000256
106.14,0.000258
106.15,0.00026
106.16,-0.000739
106.17,-0.000737
106.18,-0.002735
106.19,-0.002734
106.2,-0.002732
106.21,-0.00073
106.22,-0.002729
106.23,-0.003727
106.24,-0.003725
106.25,-0.002724
106.26,-0.000722
106.27,-0.00472
106.28,0.001281
106.29,-0.006717
106.3,-0.004715
106.31,-0.003714
106.32,-0.002712
106.33,-0.00071
106.34,-0.002708
106.35,0.000293
106.36,-0.000705
106.37,0.000297
106.38,0.001298
106.39,0.0013
106.4,0.002302
106.41,-0.002697
106.42,0.000305
106.43,-0.000693
106.44,-0.003692
106.45,0.00231
106.46,0.001312
106.47,0.002313
106.48,0.001315
106.49,0.002317
106.5,-0.000681
106.51,-0.00368
106.52,0.004322
106.53,0.000324
106.54,0.005325
106.55,0.001327
106.56,0.000329
106.57,0.00033
106.58,-0.000668
106.59,-0.002666
106.6,0.000335
106.61,-0.000663
106.62,-0.002661
106.63,-0.00366
106.64,-0.003658
106.65,0.000344
106.66,-0.002654
106.67,0.001347
106.68,0.000349
106.69,0.002351
106.7,0.000352
106.71,0.001354
106.72,-0.000644
106.73,0.001357
106.74,0.005359
106.75,0.000361
106.76,0.001362
106.77,0.000364
106.78,-0.004634
106.79,-0.000633
106.8,-0.002631
106.81,-0.002629
106.82,-0.002628
106.83,-0.000626
106.84,-0.002624
106.85,0.002378
106.86,0.002379
106.87,-0.000619
106.88,0.001383
106.89,0.004384
106.9,0.001386
106.91,0.001388
106.92,0.005389
106.93,0.002391
106.94,-0.000607
106.95,-0.000606
106.96,-0.002604
106.97,-0.003602
106.98,-0.004601
106.99,-0.008599
107,-0.006597
107.01,-0.002595
