Time,Acc
14.66,-0.005171
14.67,-0.010169
14.68,-0.001167
14.69,-0.001165
14.7,0.001836
14.71,0.001838
14.72,0.00184
14.73,-0.000159
14.74,-0.001157
14.75,-0.002155
14.76,-0.002154
14.77,0.002848
14.78,0.00385
14.79,-0.004149
14.8,-0.001147
14.81,-0.005145
14.82,-0.000144
14.83,-0.002142
14.84,-0.00214
14.85,-0.004139
14.86,0.001863
14.87,-0.001135
14.88,0.003867
14.89,-0.002132
14.9,0.00787
14.91,0.006872
14.92,0.007873
14.93,0.004875
14.94,0.003877
14.95,0.006878
14.96,0.00488
14.97,-0.001118
14.98,-0.005117
14.99,-0.007115
15,-0.001113
15.01,-0.005112
15.02,-0.01111
15.03,-0.014108
15.04,-0.010106
15.05,-0.005105
15.06,-0.000103
15.07,-0.002101
15.08,-0.0021
15.09,-0.010098
15.1,-0.005096
15.11,-0.004095
15.12,-0.005093
15.13,-0.001091
15.14,0.00291
15.15,0.001912
15.16,0.003914
15.17,0.003915
15.18,0.006917
15.19,0.004919
15.2,0.001921
15.21,0.003922
15.22,-0.000076
15.23,0.006926
15.24,0.004927
15.25,0.002929
15.26,-0.002069
15.27,0.001932
15.28,0.002934
15.29,0.001936
15.3,0.001937
15.31,-0.002061
15.32,-0.000059
15.33,-0.005058
15.34,-0.011056
15.35,-0.009054
15.36,-0.010052
15.37,-0.006051
15.38,-0.007049
15.39,-0.007047
15.4,-0.007046
15.41,-0.009044
15.42,-0.007042
15.43,-0.006041
15.44,-0.009039
15.45,-0.007037
15.46,-0.006036
15.47,0.001966
15.48,0.001968
15.49,0.002969
15.5,0.001971
15.51,-0.000027
15.52,-0.001026
15.53,0.003976
15.54,0.001978
15.55,-0.00102
15.56,-0.002019
15.57,-0.005017
15.58,-0.002015
15.59,-0.006014
15.6,-0.006012
15.61,-0.00501
15.62,-0.004009
15.63,-0.005007
15.64,-0.001005
15.65,0.001996
15.66,0.002998
15.67,-0.004
15.68,-0.004999
15.69,-0.003997
15.7,-0.005995
15.71,-0.006993
15.72,-0.006992
15.73,-0.00899
15.74,-0.010988
15.75,-0.006987
15.76,-0.005985
15.77,-0.005983
15.78,-0.004982
15.79,0.00202
15.8,0.005022
15.81,0.012023
15.82,0.014025
15.83,0.007027
15.84,0.003028
15.85,0.00303
15.86,0.004032
15.87,0.002034
15.88,0.002035
15.89,-0.003963
15.9,-0.006961
15.91,-0.00396
15.92,-0.004958
15.93,-0.008956
15.94,-0.009955
15.95,-0.009953
15.96,-0.009951
15.97,-0.00995
15.98,-0.008948
15.99,-0.010946
16,-0.014945
16.01,-0.010943
16.02,-0.012941
16.03,-0.004939
16.04,0.005062
16.05,0.005064
16.06,-0.000934
16.07,-0.008933
16.08,-0.012931
16.09,-0.004929
16.1,-0.000928
16.11,-0.004926
16.12,-0.006924
16.13,-0.009923
16.14,-0.008921
16.15,-0.000919
16.16,0.004082
16.17,-0.000916
16.18,-0.006914
16.19,-0.008913
16.2,0.002089
16.21,0.009091
16.22,0.002093
16.23,-0.003906
16.24,-0.008904
16.25,-0.005902
16.26,0.000099
16.27,0.004101
16.28,-0.000897
16.29,0.000104
16.3,-0.001894
16.31,0.000108
16.32,0.005109
16.33,0.005111
16.34,0.002113
16.35,-0.000886
16.36,0.000116
16.37,-0.001882
16.38,-0.00388
16.39,-0.004879
16.4,-0.004877
16.41,-0.004875
16.42,-0.001874
16.43,-0.000872
16.44,0.00013
16.45,0.002131
16.46,-0.001867
16.47,-0.010865
16.48,-0.009864
16.49,-0.008862
16.5,-0.00386
16.51,-0.003859
16.52,-0.005857
16.53,0.000145
16.54,0.000147
16.55,0.007148
16.56,0.00215
16.57,-0.000848
16.58,-0.000847
16.59,0.003155
16.6,0.008157
16.61,0.004158
16.62,0.00716
16.63,0.003162
16.64,0.004163
16.65,0.000165
16.66,0.003167
16.67,0.000168
16.68,-0.00583
16.69,-0.005828
16.7,-0.006826
16.71,-0.014825
16.72,-0.012823
16.73,-0.010821
16.74,-0.01082
16.75,-0.004818
16.76,-0.006816
16.77,-0.005815
16.78,-0.006813
16.79,-0.006811
16.8,-0.00681
16.81,-0.004808
16.82,-0.001806
16.83,0.000195
16.84,-0.004803
16.85,-0.000801
16.86,-0.0008
16.87,-0.000798
16.88,0.000204
16.89,0.011206
16.9,0.009207
16.91,0.008209
16.92,0.007211
16.93,0.009212
16.94,0.021214
16.95,0.014216
16.96,0.013217
16.97,0.009219
16.98,0.008221
16.99,0.012222
17,0.003224
17.01,-0.005774
17.02,-0.012773
17.03,-0.009771
17.04,-0.014769
17.05,-0.017767
17.06,-0.012766
17.07,-0.010764
17.08,-0.012762
17.09,-0.008761
17.1,-0.012759
17.11,-0.015757
17.12,-0.008756
17.13,-0.000754
17.14,0.003248
17.15,0.002249
17.16,-0.001749
17.17,-0.003747
17.18,0.002254
17.19,0.004256
17.2,0.005258
17.21,0.00526
17.22,0.005261
17.23,0.005263
17.24,0.009265
17.25,0.008266
17.26,0.003268
17.27,-0.00073
17.28,-0.001729
17.29,-0.000727
17.3,0.000275
17.31,0.000276
17.32,-0.001722
17.33,-0.00872
17.34,-0.008719
17.35,-0.005717
17.36,-0.008715
17.37,-0.013714
17.38,-0.012712
17.39,-0.01271
17.4,-0.008708
17.41,-0.004707
17.42,-0.008705
17.43,-0.006703
17.44,-0.001702
17.45,-0.0047
17.46,-0.001698
17.47,0.004303
17.48,0.009305
17.49,0.004307
17.5,0.002308
17.51,0.00331
17.52,0.007312
17.53,0.013313
17.54,0.018315
17.55,0.013317
17.56,0.011319
17.57,0.00732
17.58,0.008322
17.59,0.009324
17.6,0.011325
17.61,0.007327
17.62,0.005329
17.63,-0.00567
17.64,-0.009668
17.65,-0.009666
17.66,-0.009665
17.67,-0.010663
17.68,-0.014661
17.69,-0.01366
17.7,-0.013658
17.71,-0.004656
17.72,-0.005654
17.73,-0.003653
17.74,-0.006651
17.75,-0.012649
17.76,-0.000648
17.77,0.002354
17.78,0.007356
17.79,0.002357
17.8,-0.000641
17.81,0.004361
17.82,0.004362
17.83,0.008364
17.84,0.007366
17.85,-0.000633
17.86,0.002369
17.87,0.002371
17.88,-0.001627
17.89,0.004374
17.9,-0.000624
17.91,0.000378
17.92,0.000379
17.93,0.005381
17.94,0.007383
17.95,0.005384
17.96,-0.003614
17.97,-0.004612
17.98,-0.004611
17.99,-0.006609
18,-0.009607
18.01,-0.012606
18.02,-0.018604
18.03,-0.014602
18.04,-0.014601
18.05,-0.010599
18.06,-0.005597
18.07,-0.004595
18.08,-0.003594
18.09,-0.000592
18.1,0.00041
18.11,0.002411
18.12,0.002413
18.13,0.003415
18.14,-0.000584
18.15,-0.000582
18.16,0.00342
18.17,0.005421
18.18,0.003423
18.19,0.005425
18.2,0.003426
18.21,-0.000572
18.22,0.00243
18.23,0.002432
18.24,-0.000567
18.25,-0.006565
18.26,-0.001563
18.27,-0.000562
18.28,0.00244
18.29,0.000442
18.3,0.000443
18.31,-0.000555
18.32,0.003447
18.33,-0.003552
18.34,-0.00855
18.35,-0.006548
18.36,-0.006547
18.37,-0.010545
18.38,-0.012543
18.39,-0.003541
18.4,-0.00154
18.41,0.003462
18.42,0.002464
18.43,-0.000535
18.44,0.003467
18.45,-0.001531
18.46,-0.00353
18.47,-0.000528
18.48,-0.000526
18.49,-0.003525
18.5,-0.003523
18.51,0.002479
18.52,0.00248
18.53,0.002482
18.54,-0.003516
18.55,0.000486
18.56,0.000487
18.57,-0.000511
18.58,-0.001509
18.59,-0.001508
18.6,-0.004506
18.61,-0.000504
18.62,0.004497
18.63,0.003499
18.64,0.000501
18.65,-0.001498
18.66,-0.003496
18.67,-0.004494
18.68,-0.003493
18.69,-0.005491
18.7,-0.005489
18.71,-0.004488
18.72,-0.004486
18.73,-0.005484
18.74,-0.004482
18.75,0.002519
18.76,-0.003479
18.77,-0.000477
18.78,-0.003476
18.79,-0.000474
18.8,-0.003472
18.81,-0.001471
18.82,-0.001469
18.83,-0.004467
18.84,-0.003466
18.85,-0.001464
18.86,0.005538
18.87,0.000539
18.88,0.000541
18.89,0.003543
18.9,0.002545
18.91,0.000546
18.92,-0.006452
18.93,-0.00345
18.94,-0.005449
18.95,-0.001447
18.96,-0.000445
18.97,-0.001444
18.98,0.000558
18.99,0.00456
19,0.007561
19.01,0.000563
19.02,-0.000435
19.03,-0.003434
19.04,-0.005432
19.05,-0.00143
19.06,-0.001428
19.07,-0.003427
19.08,0.002575
19.09,0.000577
19.1,0.000578
19.11,-0.00142
19.12,0.000582
19.13,-0.004417
19.14,-0.004415
19.15,-0.008413
19.16,-0.005412
19.17,-0.00141
19.18,0.002592
19.19,-0.001407
19.2,0.000595
19.21,0.002597
19.22,0.003599
19.23,0.0026
19.24,0.000602
19.25,-0.001396
19.26,-0.004395
19.27,-0.006393
19.28,-0.006391
19.29,-0.00939
19.3,-0.001388
19.31,-0.006386
19.32,0.002615
19.33,0.000617
19.34,-0.000381
19.35,0.00362
19.36,-0.001378
19.37,-0.001376
19.38,-0.001375
19.39,-0.003373
19.4,-0.004371
19.41,-0.003369
19.42,-0.003368
19.43,-0.000366
19.44,-0.001364
19.45,0.007637
19.46,0.008639
19.47,0.000641
19.48,0.000642
19.49,-0.004356
19.5,-0.001354
19.51,-0.003353
19.52,-0.006351
19.53,-0.006349
19.54,-0.010348
19.55,-0.005346
19.56,-0.001344
19.57,-0.001342
19.58,-0.001341
19.59,-0.004339
19.6,-0.008337
19.61,-0.006336
19.62,-0.003334
19.63,-0.003332
19.64,0.000669
19.65,-0.001329
19.66,-0.003327
19.67,0.002674
19.68,0.005676
19.69,-0.000322
19.7,0.000679
19.71,-0.001319
19.72,-0.000317
19.73,-0.004315
19.74,0.002686
19.75,-0.003312
19.76,-0.00031
19.77,-0.000309
19.78,-0.000307
19.79,0.000695
19.8,-0.000304
19.81,0.000698
19.82,-0.0053
19.83,-0.001299
19.84,-0.009297
19.85,-0.008295
19.86,-0.004294
19.87,-0.005292
19.88,-0.01029
19.89,-0.004288
19.9,-0.005287
19.91,-0.004285
19.92,-0.001283
19.93,-0.008282
19.94,-0.00028
19.95,-0.004278
19.96,-0.001277
19.97,-0.000275
19.98,0.002727
19.99,0.004728
20,0.00273
20.01,0.002732
20.02,0.000733
20.03,0.005735
20.04,0.007737
20.05,0.005738
20.06,0.00074
20.07,-0.000258
20.08,-0.004256
20.09,-0.001255
20.1,-0.001253
20.11,-0.003251
20.12,-0.00325
20.13,-0.001248
20.14,-0.004246
20.15,-0.004245
20.16,-0.005243
20.17,-0.004241
20.18,-0.01024
20.19,-0.009238
20.2,-0.006236
20.21,-0.010235
20.22,-0.004233
20.23,-0.008231
20.24,-0.004229
20.25,-0.001228
20.26,0.000774
20.27,0.002776
20.28,0.002777
20.29,0.002779
20.3,-0.001219
20.31,0.000782
20.32,-0.003216
20.33,-0.000214
20.34,0.000787
20.35,0.003789
20.36,0.004791
20.37,0.007792
20.38,0.008794
20.39,0.000796
20.4,-0.001202
20.41,-0.000201
20.42,-0.000199
20.43,-0.005197
20.44,-0.006196
20.45,-0.005194
20.46,-0.004192
20.47,-0.006191
20.48,-0.004189
20.49,-0.003187
20.5,-0.005186
20.51,-0.005184
20.52,-0.006182
20.53,-0.005181
20.54,-0.012179
20.55,-0.008177
20.56,-0.001175
20.57,-0.008174
20.58,-0.009172
20.59,-0.00417
20.6,0.002831
20.61,0.007833
20.62,0.004835
20.63,0.003836
20.64,0.004838
20.65,0.00384
20.66,0.003841
20.67,0.008843
20.68,0.002845
20.69,0.004846
20.7,0.000848
20.71,0.00385
20.72,0.003851
20.73,0.002853
20.74,0.000855
20.75,0.000857
20.76,-0.003142
20.77,-0.00514
20.78,-0.010138
20.79,-0.010137
20.8,-0.013135
20.81,-0.012133
20.82,-0.012132
20.83,-0.00613
20.84,-0.005128
20.85,-0.005127
20.86,0.000875
20.87,-0.003123
20.88,-0.000122
20.89,-0.00012
20.9,0.000882
20.91,0.000884
20.92,0.003885
20.93,0.004887
20.94,0.003889
20.95,0.00389
20.96,0.005892
20.97,0.005894
20.98,0.005895
20.99,0.007897
21,-0.001101
21.01,0.0009
21.02,-0.003098
21.03,0.000904
21.04,-0.000095
21.05,-0.003093
21.06,0.000909
21.07,0.002911
21.08,-0.000088
21.09,-0.003086
21.1,-0.003084
21.11,-0.006083
21.12,-0.005081
21.13,-0.004079
21.14,-0.006078
21.15,-0.015076
21.16,-0.013074
21.17,-0.006073
21.18,-0.008071
21.19,-0.005069
21.2,-0.003068
21.21,0.000934
21.22,0.002936
21.23,-0.000063
21.24,-0.000061
21.25,0.002941
21.26,-0.003057
21.27,0.002944
21.28,0.005946
21.29,0.008948
21.3,0.011949
21.31,0.012951
21.32,0.011953
21.33,0.003954
21.34,-0.000044
21.35,-0.001042
21.36,-0.004041
21.37,-0.003039
21.38,-0.009037
21.39,-0.008036
21.4,-0.008034
21.41,-0.008032
21.42,-0.00903
21.43,-0.006029
21.44,-0.001027
21.45,-0.005025
21.46,-0.009024
21.47,-0.008022
21.48,-0.00802
21.49,-0.004019
21.5,0.003983
21.51,-0.003015
21.52,-0.000014
21.53,0.002988
21.54,-0.00001
21.55,0.003991
21.56,0.003993
21.57,0.002995
21.58,-0.000003
21.59,0.002998
21.6,0.001
21.61,0.001002
21.62,0.004003
21.63,0.000005
21.64,0.004007
21.65,0.003008
21.66,0.00101
21.67,0.001012
21.68,-0.003987
21.69,-0.000985
21.7,-0.008983
21.71,-0.011982
21.72,-0.00998
21.73,-0.004978
21.74,-0.005976
21.75,-0.007975
21.76,-0.003973
21.77,-0.000971
21.78,-0.00497
21.79,-0.004968
21.8,-0.003966
21.81,-0.007965
21.82,-0.003963
21.83,-0.005961
21.84,0.00404
21.85,0.001042
21.86,0.004044
21.87,0.005045
21.88,0.001047
21.89,0.009049
21.9,0.00905
21.91,0.008052
21.92,0.003054
21.93,0.000056
21.94,0.001057
21.95,0.003059
21.96,-0.000939
21.97,0.000062
21.98,-0.003936
21.99,-0.002934
22,-0.002933
22.01,-0.004931
22.02,-0.003929
22.03,-0.007928
22.04,-0.008926
22.05,-0.008924
22.06,-0.012923
22.07,-0.009921
22.08,-0.007919
22.09,-0.002917
22.1,-0.002916
22.11,0.001086
22.12,0.001088
22.13,-0.000911
22.14,0.004091
22.15,0.000093
22.16,-0.000906
22.17,-0.003904
22.18,0.003098
22.19,0.001099
22.2,-0.000899
22.21,0.001103
22.22,0.004104
22.23,0.006106
22.24,0.006108
22.25,0.00511
22.26,0.004111
22.27,0.000113
22.28,-0.002885
22.29,-0.003884
22.3,-0.000882
22.31,-0.00288
22.32,-0.003879
22.33,-0.003877
22.34,-0.003875
22.35,-0.000874
22.36,-0.002872
22.37,-0.00287
22.38,-0.002869
22.39,-0.003867
22.4,-0.004865
22.41,-0.003863
22.42,-0.003862
22.43,-0.00386
22.44,-0.007858
22.45,-0.000857
22.46,-0.004855
22.47,-0.002853
22.48,-0.004852
22.49,-0.00085
22.5,-0.000848
22.51,-0.004847
22.52,-0.000845
22.53,-0.000843
22.54,0.000158
22.55,0.00016
22.56,0.000162
22.57,0.000163
22.58,-0.000835
22.59,0.000167
22.6,0.003169
22.61,0.00017
22.62,-0.000828
22.63,0.003174
22.64,-0.000825
22.65,-0.002823
22.66,-0.007821
22.67,-0.00782
22.68,-0.005818
22.69,-0.002816
22.7,-0.002815
22.71,0.003187
22.72,0.001189
22.73,0.00119
22.74,-0.002808
22.75,-0.000806
22.76,-0.000804
22.77,-0.000803
22.78,-0.005801
22.79,-0.003799
22.8,-0.004798
22.81,-0.005796
22.82,-0.003794
22.83,-0.005793
22.84,0.000209
22.85,-0.004789
22.86,-0.004788
22.87,-0.002786
22.88,-0.004784
22.89,-0.004783
22.9,-0.000781
22.91,-0.000779
22.92,0.004223
22.93,-0.000776
22.94,0.005226
22.95,0.003228
22.96,0.003229
22.97,0.003231
22.98,0.003233
22.99,0.005234
23,-0.000764
23.01,-0.005762
23.02,-0.004761
23.03,-0.004759
23.04,-0.002757
23.05,0.003244
23.06,0.000246
23.07,0.000248
23.08,-0.00275
23.09,-0.000749
23.1,-0.002747
23.11,-0.000745
23.12,0.000256
23.13,-0.004742
23.14,-0.00074
23.15,-0.000739
23.16,-0.000737
23.17,-0.000735
23.18,0.001266
23.19,0.003268
23.2,-0.00073
23.21,-0.002729
23.22,-0.002727
23.23,-0.004725
23.24,-0.007724
23.25,-0.003722
23.26,-0.00272
23.27,-0.002718
23.28,-0.002717
23.29,0.001285
23.3,0.003287
23.31,0.003288
23.32,0.00329
23.33,-0.002708
23.34,0.000293
23.35,0.001295
23.36,0.001297
23.37,0.000298
23.38,0.0003
23.39,0.003302
23.4,0.006303
23.41,0.004305
23.42,0.004307
23.43,0.000309
23.44,-0.00069
23.45,-0.000688
23.46,-0.002686
23.47,-0.005685
23.48,-0.007683
23.49,-0.000681
23.5,0.00132
23.51,0.001322
23.52,0.000324
23.53,0.000325
23.54,-0.000673
23.55,-0.003671
23.56,-0.00467
23.57,-0.004668
23.58,-0.003666
23.59,-0.003664
23.6,-0.003663
23.61,-0.003661
23.62,-0.000659
23.63,-0.000658
23.64,0.001344
23.65,0.003346
23.66,-0.000653
23.67,-0.002651
23.68,-0.004649
23.69,-0.005648
23.7,-0.003646
23.71,-0.002644
23.72,0.000357
23.73,0.001359
23.74,-0.002639
23.75,0.001363
23.76,0.001364
23.77,0.004366
23.78,0.005368
23.79,0.000369
23.8,-0.000629
23.81,-0.003627
23.82,-0.004626
23.83,-0.002624
23.84,0.001378
23.85,-0.000621
23.86,-0.000619
23.87,-0.003617
23.88,-0.003616
23.89,0.000386
23.9,-0.005612
23.91,-0.003611
23.92,-0.008609
23.93,-0.008607
23.94,-0.005605
23.95,-0.004604
23.96,-0.003602
23.97,-0.0026
23.98,0.003401
23.99,-0.000597
24,0.001405
24.01,-0.002594
24.02,-0.000592
24.03,0.00141
24.04,-0.002589
24.05,-0.003587
24.06,-0.004585
24.07,-0.003584
24.08,-0.000582
24.09,-0.00058
24.1,0.003422
24.11,0.005423
24.12,0.003425
24.13,0.000427
24.14,-0.004572
24.15,-0.00457
24.16,-0.002568
24.17,-0.002567
24.18,-0.000565
24.19,-0.000563
24.2,-0.003562
24.21,-0.00356
24.22,0.000442
24.23,0.000443
24.24,-0.004555
24.25,0.000447
24.26,-0.003551
24.27,-0.00455
24.28,-0.003548
24.29,-0.004546
24.3,0.000455
24.31,-0.000543
24.32,0.001459
24.33,-0.00254
24.34,0.001462
24.35,0.001464
24.36,0.001465
24.37,0.001467
24.38,-0.002531
24.39,-0.00053
24.4,0.000472
24.41,0.004474
24.42,0.003476
24.43,0.008477
24.44,0.006479
24.45,0.001481
24.46,0.005482
24.47,0.004484
24.48,0.004486
24.49,-0.000513
24.5,-0.003511
24.51,-0.000509
24.52,-0.005508
24.53,-0.007506
24.54,-0.005504
24.55,-0.008503
24.56,-0.005501
24.57,-0.005499
24.58,-0.004498
24.59,-0.002496
24.6,0.003506
24.61,-0.000492
24.62,0.003509
24.63,-0.007489
24.64,0.001513
24.65,-0.000486
24.66,-0.000484
24.67,0.000518
24.68,0.005519
24.69,0.001521
24.7,0.003523
24.71,0.000524
24.72,-0.002474
24.73,-0.000472
24.74,0.000529
24.75,0.001531
24.76,0.003533
24.77,0.005535
24.78,0.001536
24.79,0.001538
24.8,0.00154
24.81,0.004541
24.82,0.001543
24.83,-0.002455
24.84,-0.002454
24.85,-0.009452
24.86,-0.00545
24.87,-0.005449
24.88,-0.007447
24.89,-0.014445
24.9,-0.011444
24.91,-0.013442
24.92,-0.00944
24.93,-0.004438
24.94,-0.004437
24.95,-0.002435
24.96,-0.005433
24.97,-0.000432
24.98,0.00157
24.99,0.000572
25,0.005573
25.01,0.008575
25.02,0.008577
25.03,0.010578
25.04,0.00858
25.05,0.013582
25.06,0.012583
25.07,0.010585
25.08,0.005587
25.09,0.003588
25.1,0.00059
25.11,-0.000408
25.12,-0.000406
25.13,-0.000405
25.14,0.000597
25.15,-0.000401
25.16,-0.0024
25.17,-0.003398
25.18,-0.005396
25.19,-0.009395
25.2,-0.008393
25.21,-0.011391
25.22,-0.00939
25.23,-0.011388
25.24,-0.007386
25.25,-0.000385
25.26,0.000617
25.27,-0.000381
25.28,0.000621
25.29,0.001622
25.3,0.003624
25.31,0.003626
25.32,-0.000373
25.33,-0.000371
25.34,-0.002369
25.35,0.000632
25.36,0.001634
25.37,0.000636
25.38,0.008637
25.39,0.005639
25.4,0.006641
25.41,0.006642
25.42,0.003644
25.43,0.004646
25.44,0.000648
25.45,-0.003351
25.46,-0.007349
25.47,-0.000347
25.48,-0.004346
25.49,-0.005344
25.5,-0.004342
25.51,-0.005341
25.52,-0.007339
25.53,-0.008337
25.54,-0.009336
25.55,-0.011334
25.56,-0.014332
25.57,-0.009331
25.58,-0.007329
25.59,-0.000327
25.6,0.001675
25.61,0.001676
25.62,0.003678
25.63,0.00568
25.64,0.006681
25.65,0.013683
25.66,0.010685
25.67,0.003686
25.68,0.000688
25.69,0.00169
25.7,-0.000309
25.71,0.003693
25.72,0.005695
25.73,0.003696
25.74,0.004698
25.75,-0.0023
25.76,-0.000299
25.77,-0.004297
25.78,-0.002295
25.79,-0.008293
25.8,-0.007292
25.81,-0.01429
25.82,-0.012288
25.83,-0.012287
25.84,-0.003285
25.85,-0.004283
25.86,-0.005282
25.87,-0.00228
25.88,-0.004278
25.89,-0.003277
25.9,-0.003275
25.91,0.000727
25.92,-0.003272
25.93,0.00373
25.94,0.000732
25.95,0.001734
25.96,0.008735
25.97,0.012737
25.98,0.010739
25.99,0.00974
26,0.005742
26.01,0.004744
26.02,0.001745
26.03,0.000747
26.04,-0.003251
26.05,0.00075
26.06,-0.004248
26.07,-0.000246
26.08,0.001755
26.09,0.001757
26.1,-0.004241
26.11,-0.005239
26.12,-0.007238
26.13,-0.012236
26.14,-0.011234
26.15,-0.013233
26.16,-0.012231
26.17,-0.012229
26.18,-0.011228
26.19,-0.011226
26.2,-0.005224
26.21,0.000777
26.22,-0.003221
26.23,-0.003219
26.24,0.001782
26.25,0.005784
26.26,0.004786
26.27,0.004788
26.28,0.004789
26.29,0.004791
26.3,0.013793
26.31,0.012794
26.32,0.014796
26.33,0.008798
26.34,0.001799
26.35,0.004801
26.36,0.004803
26.37,-0.000196
26.38,-0.003194
26.39,-0.003192
26.4,-0.009191
26.41,-0.011189
26.42,-0.011187
26.43,-0.005186
26.44,-0.007184
26.45,-0.004182
26.46,-0.00818
26.47,-0.011179
26.48,-0.007177
26.49,-0.007175
26.5,-0.003174
26.51,-0.004172
26.52,-0.00317
26.53,-0.000169
26.54,0.000833
26.55,0.004835
26.56,0.000836
26.57,0.004838
26.58,0.00084
26.59,-0.000159
26.6,0.004843
26.61,0.001845
26.62,0.008847
26.63,0.006848
26.64,0.00385
26.65,0.001852
26.66,0.008853
26.67,0.006855
26.68,0.003857
26.69,0.003858
26.7,-0.00014
26.71,-0.008138
26.72,-0.011137
26.73,-0.011135
26.74,-0.009133
26.75,-0.008132
26.76,-0.00713
26.77,-0.009128
26.78,-0.011126
26.79,-0.008125
26.8,-0.005123
26.81,-0.003121
26.82,-0.00312
26.83,-0.005118
26.84,-0.007116
26.85,-0.003115
26.86,-0.000113
26.87,0.003889
26.88,0.00389
26.89,0.008892
26.9,0.005894
26.91,0.008895
26.92,0.004897
26.93,0.006899
26.94,0.004901
26.95,0.003902
26.96,0.001904
26.97,0.001906
26.98,-0.000093
26.99,-0.005091
27,-0.000089
27.01,0.000912
27.02,0.000914
27.03,-0.002084
27.04,-0.003083
27.05,-0.008081
27.06,-0.005079
27.07,-0.008078
27.08,-0.005076
27.09,-0.007074
27.1,-0.011073
27.11,-0.007071
27.12,-0.005069
27.13,-0.000067
27.14,0.003934
27.15,0.005936
27.16,0.005938
27.17,-0.000061
27.18,0.004941
27.19,0.004943
27.2,0.006944
27.21,0.004946
27.22,0.001948
27.23,0.001949
27.24,0.001951
27.25,0.004953
27.26,0.005954
27.27,0.004956
27.28,0.000958
27.29,0.00196
27.3,-0.000039
27.31,-0.000037
27.32,-0.004035
27.33,-0.004034
27.34,-0.008032
27.35,-0.00303
27.36,-0.003029
27.37,-0.003027
27.38,-0.005025
27.39,-0.003024
27.4,-0.000022
27.41,-0.00402
27.42,-0.007019
27.43,-0.005017
27.44,-0.007015
27.45,-0.008013
27.46,-0.002012
27.47,0.00099
27.48,0.005992
27.49,0.005993
27.5,0.001995
27.51,0.006997
27.52,0.004998
27.53,0.007
27.54,0.005002
27.55,0.006003
27.56,0.000005
27.57,0.000007
27.58,0.000008
27.59,0.00201
27.6,0.001012
27.61,0.004014
27.62,0.000015
27.63,0.004017
27.64,-0.001981
27.65,-0.00398
27.66,-0.003978
27.67,-0.008976
27.68,-0.011975
27.69,-0.004973
27.7,-0.007971
27.71,-0.00297
27.72,-0.003968
27.73,-0.002966
27.74,0.000035
27.75,-0.001963
27.76,0.000039
27.77,0.00104
27.78,0.002042
27.79,0.002044
27.8,0.002046
27.81,0.002047
27.82,0.007049
27.83,0.009051
27.84,0.009052
27.85,0.007054
27.86,0.007056
27.87,0.002057
27.88,0.004059
27.89,0.006061
27.9,0.004062
27.91,0.002064
27.92,-0.004934
27.93,-0.002933
27.94,-0.001931
27.95,0.002071
27.96,-0.001927
27.97,-0.006926
27.98,-0.001924
27.99,-0.004922
28,-0.001921
28.01,-0.002919
28.02,0.000083
28.03,-0.003916
28.04,-0.003914
28.05,-0.003912
28.06,0.002089
28.07,0.005091
28.08,0.005093
28.09,0.006094
28.1,0.002096
28.11,0.002098
28.12,0.0051
28.13,0.010101
28.14,0.010103
28.15,0.005105
28.16,0.007106
28.17,0.007108
28.18,0.00911
28.19,0.009111
28.2,0.007113
28.21,0.000115
28.22,0.001116
28.23,-0.001882
28.24,-0.00888
28.25,-0.002879
28.26,-0.007877
28.27,-0.008875
28.28,-0.008873
28.29,-0.007872
28.3,-0.00487
28.31,-0.004868
28.32,-0.001867
28.33,-0.006865
28.34,-0.002863
28.35,-0.001862
28.36,0.00114
28.37,0.001142
28.38,0.005143
28.39,0.002145
28.4,0.004147
28.41,0.009148
28.42,0.01015
28.43,0.009152
28.44,0.014153
28.45,0.009155
28.46,0.005157
28.47,0.009159
28.48,0.00616
28.49,0.013162
28.5,0.007164
28.51,0.004165
28.52,0.002167
28.53,0.002169
28.54,0.00117
28.55,0.001172
28.56,-0.002826
28.57,-0.003825
28.58,-0.010823
28.59,-0.011821
28.6,-0.01182
28.61,-0.013818
28.62,-0.013816
28.63,-0.007814
28.64,-0.007813
28.65,-0.008811
28.66,-0.007809
28.67,-0.007808
28.68,-0.003806
28.69,0.001196
28.7,0.002197
28.71,0.007199
28.72,0.004201
28.73,0.004202
28.74,0.002204
28.75,0.006206
28.76,0.011207
28.77,0.016209
28.78,0.011211
28.79,0.010213
28.8,0.011214
28.81,0.013216
28.82,0.005218
28.83,0.004219
28.84,0.001221
28.85,-0.004777
28.86,-0.001776
28.87,-0.002774
28.88,-0.002772
28.89,-0.011771
28.9,-0.010769
28.91,-0.007767
28.92,-0.010766
28.93,-0.013764
28.94,-0.008762
28.95,-0.008761
28.96,-0.010759
28.97,-0.007757
28.98,-0.006755
28.99,-0.006754
29,0.000248
29.01,0.00025
29.02,0.004251
29.03,0.005253
29.04,0.007255
29.05,0.002256
29.06,0.004258
29.07,0.00726
29.08,0.014261
29.09,0.015263
29.1,0.014265
29.11,0.013266
29.12,0.007268
29.13,0.00727
29.14,0.009272
29.15,0.007273
29.16,0.002275
29.17,0.000277
29.18,0.000278
29.19,-0.00172
29.2,-0.003718
29.21,-0.004717
29.22,-0.008715
29.23,-0.008713
29.24,-0.010712
29.25,-0.00871
29.26,-0.004708
29.27,-0.006707
29.28,-0.007705
29.29,-0.004703
