Time,Acc
81.31,0.003330913
81.32,0.001410012
81.33,-0.000852407
81.34,-0.003129389
81.35,-0.005046663
81.36,-0.00628777
81.37,-0.006667072
81.38,-0.006145521
81.39,-0.004810729
81.4,-0.002852749
81.41,-0.000545259
81.42,0.001779862
81.43,0.003780048
81.44,0.005168412
81.45,0.00577455
81.46,0.005575747
81.47,0.004687055
81.48,0.00330908
81.49,0.001652703
81.5,-0.00011502
81.51,-0.001868744
81.52,-0.003480117
81.53,-0.004781107
81.54,-0.005574234
81.55,-0.005687609
81.56,-0.005042791
81.57,-0.003698264
81.58,-0.001842827
81.59,0.000259726
81.6,0.002338565
81.61,0.004153212
81.62,0.005495102
81.63,0.006188605
81.64,0.006120361
81.65,0.005285747
81.66,0.003815768
81.67,0.001956176
81.68,-3.29446E-07
81.69,-0.001797764
81.7,-0.003272005
81.71,-0.00435047
81.72,-0.005008834
81.73,-0.005225665
81.74,-0.004968845
81.75,-0.004217058
81.76,-0.00299523
81.77,-0.001398635
81.78,0.000408023
81.79,0.002213321
81.8,0.003790544
81.81,0.004927324
81.82,0.005450899
81.83,0.005251351
81.84,0.004306456
81.85,0.002707106
81.86,0.000669773
81.87,-0.001485737
81.88,-0.003402043
81.89,-0.004772311
81.9,-0.005410654
81.91,-0.005276563
81.92,-0.004454527
81.93,-0.003109042
81.94,-0.001436461
81.95,0.000369838
81.96,0.002131272
81.97,0.003676897
81.98,0.004835909
81.99,0.005448831
82,0.005400387
82.01,0.004658765
82.02,0.003299814
82.03,0.001502249
82.04,-0.000485768
82.05,-0.002395307
82.06,-0.003982327
82.07,-0.005058682
82.08,-0.005509144
82.09,-0.005300924
82.1,-0.004487131
82.11,-0.003198522
82.12,-0.00161843
82.13,5.54301E-05
82.14,0.001648683
82.15,0.003030511
82.16,0.004107506
82.17,0.004799945
82.18,0.005024554
82.19,0.004705885
82.2,0.003816967
82.21,0.002424452
82.22,0.000705116
82.23,-0.001083587
82.24,-0.002667886
82.25,-0.003825597
82.26,-0.004427259
82.27,-0.004440313
82.28,-0.003908934
82.29,-0.002930832
82.3,-0.001642979
82.31,-0.00021245
82.32,0.001178401
82.33,0.002356955
82.34,0.003188575
82.35,0.003595373
82.36,0.00355741
82.37,0.003099337
82.38,0.002274507
82.39,0.001158263
82.4,-0.000147553
82.41,-0.001507885
82.42,-0.002757994
82.43,-0.003723437
82.44,-0.004252329
82.45,-0.004248223
82.46,-0.003691241
82.47,-0.002640996
82.48,-0.001223735
82.49,0.000388248
82.5,0.00199819
82.51,0.003406084
82.52,0.004431219
82.53,0.004936332
82.54,0.004850513
82.55,0.004185522
82.56,0.00303872
82.57,0.001577002
82.58,2.53104E-06
82.59,-0.001489187
82.6,-0.002742731
82.61,-0.003655833
82.62,-0.004172153
82.63,-0.004265204
82.64,-0.003928363
82.65,-0.00317954
82.66,-0.002076821
82.67,-0.000731583
82.68,0.000694397
82.69,0.002011753
82.7,0.003038583
82.71,0.003634884
82.72,0.003726585
82.73,0.003315987
82.74,0.00247982
82.75,0.001356553
82.76,0.000123448
82.77,-0.001035378
82.78,-0.00196459
82.79,-0.002566783
82.8,-0.002813944
82.81,-0.002735942
82.82,-0.002391857
82.83,-0.001839693
82.84,-0.001121294
82.85,-0.000269597
82.86,0.000669305
82.87,0.00161643
82.88,0.002457387
82.89,0.003060541
82.9,0.003307686
82.91,0.003124414
82.92,0.002500291
82.93,0.001494979
82.94,0.000231118
82.95,-0.001123313
82.96,-0.002380279
82.97,-0.003361318
82.98,-0.003926988
82.99,-0.00400012
83,-0.003577008
83.01,-0.002723483
83.02,-0.001557742
83.03,-0.000226423
83.04,0.00111798
83.05,0.002332826
83.06,0.003293745
83.07,0.003899738
83.08,0.004079859
83.09,0.003803523
83.1,0.0030919
83.11,0.002024322
83.12,0.000733645
83.13,-0.000611738
83.14,-0.001835883
83.15,-0.002785531
83.16,-0.003354109
83.17,-0.003494011
83.18,-0.003216443
83.19,-0.002582096
83.2,-0.001687276
83.21,-0.000649028
83.22,0.000409075
83.23,0.001369824
83.24,0.002133001
83.25,0.002622664
83.26,0.002790895
83.27,0.002619392
83.28,0.002121062
83.29,0.001342644
83.3,0.000366744
83.31,-0.000690681
83.32,-0.00169131
83.33,-0.00249458
83.34,-0.002982739
83.35,-0.003083138
83.36,-0.002780594
83.37,-0.00211684
83.38,-0.001179497
83.39,-8.61844E-05
83.4,0.001031219
83.41,0.002040354
83.42,0.002821328
83.43,0.003280152
83.44,0.003361556
83.45,0.003057436
83.46,0.002407159
83.47,0.001489178
83.48,0.000407522
83.49,-0.000721486
83.5,-0.001779002
83.51,-0.002650688
83.52,-0.00323453
83.53,-0.00345212
83.54,-0.003262585
83.55,-0.002674889
83.56,-0.001753148
83.57,-0.000611431
83.58,0.00060197
83.59,0.00172741
83.6,0.002618616
83.61,0.003164183
83.62,0.00330238
83.63,0.003027761
83.64,0.002389374
83.65,0.001481214
83.66,0.000426527
83.67,-0.000641095
83.68,-0.001595929
83.69,-0.002334078
83.7,-0.002781501
83.71,-0.002896885
83.72,-0.002671776
83.73,-0.002130341
83.74,-0.001329496
83.75,-0.000358041
83.76,0.000668021
83.77,0.001616522
83.78,0.002356905
83.79,0.002781915
83.8,0.002827797
83.81,0.002487173
83.82,0.001810865
83.83,0.000898452
83.84,-0.000119478
83.85,-0.001102967
83.86,-0.001923965
83.87,-0.002484056
83.88,-0.002726357
83.89,-0.002639976
83.9,-0.00225633
83.91,-0.001638393
83.92,-0.000866182
83.93,-2.32599E-05
83.94,0.000811668
83.95,0.001566917
83.96,0.002176289
83.97,0.002578534
83.98,0.002721716
83.99,0.00257295
84,0.002130088
84.01,0.001429949
84.02,0.000548681
84.03,-0.000406935
84.04,-0.001315103
84.05,-0.002057609
84.06,-0.00253756
84.07,-0.002693536
84.08,-0.002508406
84.09,-0.002011597
84.1,-0.001274187
84.11,-0.000397354
84.12,0.000503576
84.13,0.001315934
84.14,0.001943836
84.15,0.00231761
84.16,0.002398576
84.17,0.002180679
84.18,0.001690461
84.19,0.00098566
84.2,0.000151344
84.21,-0.000707974
84.22,-0.001480924
84.23,-0.002065252
84.24,-0.002384012
84.25,-0.002397966
84.26,-0.002111055
84.27,-0.001567922
84.28,-0.000844778
84.29,-3.64209E-05
84.3,0.000757563
84.31,0.001445137
84.32,0.001951463
84.33,0.002225527
84.34,0.002243779
84.35,0.002010922
84.36,0.001557957
84.37,0.000937872
84.38,0.000219658
84.39,-0.000518473
84.4,-0.001196112
84.41,-0.001737885
84.42,-0.002081116
84.43,-0.002183656
84.44,-0.002030681
84.45,-0.001638474
84.46,-0.001053523
84.47,-0.000346505
84.48,0.000397587
84.49,0.001090882
84.5,0.001653375
84.51,0.00202163
84.52,0.002155126
84.53,0.002040321
84.54,0.001692284
84.55,0.001153332
84.56,0.00048814
84.57,-0.000224415
84.58,-0.00090133
84.59,-0.001465471
84.6,-0.001853754
84.61,-0.002022839
84.62,-0.001952756
84.63,-0.001649179
84.64,-0.001144491
84.65,-0.00049674
84.66,0.000214909
84.67,0.000899061
84.68,0.001464685
84.69,0.001835149
84.7,0.001960561
84.71,0.001825579
84.72,0.001451099
84.73,0.00088985
84.74,0.000217274
84.75,-0.000480178
84.76,-0.001117026
84.77,-0.001619082
84.78,-0.001930832
84.79,-0.002019528
84.8,-0.001876416
84.81,-0.001516048
84.82,-0.000974592
84.83,-0.000307506
84.84,0.000413815
84.85,0.001107337
84.86,0.001688473
84.87,0.002080864
84.88,0.002228437
84.89,0.002106109
84.9,0.001726146
84.91,0.001137935
84.92,0.000420665
84.93,-0.000329663
84.94,-0.001015892
84.95,-0.001554567
84.96,-0.001887035
84.97,-0.001985188
84.98,-0.001851693
84.99,-0.001515795
85,-0.00102637
85.01,-0.000444003
85.02,0.000166433
85.03,0.000741774
85.04,0.001224909
85.05,0.001567933
85.06,0.001734938
85.07,0.00170519
85.08,0.001476735
85.09,0.001069528
85.1,0.000526483
85.11,-8.91343E-05
85.12,-0.000700626
85.13,-0.001228336
85.14,-0.001601635
85.15,-0.001769837
85.16,-0.001709807
85.17,-0.001429065
85.18,-0.000964278
85.19,-0.000375882
85.2,0.000260119
85.21,0.000862016
85.22,0.001352753
85.23,0.001669559
85.24,0.001771655
85.25,0.001645102
85.26,0.001304285
85.27,0.000790084
85.28,0.000165079
85.29,-0.000493668
85.3,-0.001103668
85.31,-0.001587134
85.32,-0.001881064
85.33,-0.001945884
85.34,-0.00177116
85.35,-0.001377271
85.36,-0.000812666
85.37,-0.000147163
85.38,0.000537563
85.39,0.001158799
85.4,0.001643384
85.41,0.001936701
85.42,0.00200895
85.43,0.001857966
85.44,0.001508261
85.45,0.001006579
85.46,0.000414834
85.47,-0.000198255
85.48,-0.000765388
85.49,-0.001227659
85.5,-0.001539732
85.51,-0.001673227
85.52,-0.001618684
85.53,-0.001386328
85.54,-0.001005562
85.55,-0.000522742
85.56,3.23108E-06
85.57,0.000507562
85.58,0.000927809
85.59,0.001212424
85.6,0.001327964
85.61,0.001263578
85.62,0.001032009
85.63,0.000667141
85.64,0.0002188
85.65,-0.000254161
85.66,-0.000691365
85.67,-0.001038033
85.68,-0.001250983
85.69,-0.001303054
85.7,-0.001185769
85.71,-0.000910273
85.72,-0.00050658
85.73,-2.11094E-05
85.74,0.000487663
85.75,0.000955531
85.76,0.00132058
85.77,0.00153197
85.78,0.001557949
85.79,0.001391319
85.8,0.001050944
85.81,0.000578842
85.82,3.35178E-05
85.83,-0.000518896
85.84,-0.001013795
85.85,-0.001395942
85.86,-0.001625041
85.87,-0.001678829
85.88,-0.001553984
85.89,-0.001265352
85.9,-0.000843948
85.91,-0.000333974
85.92,0.000211044
85.93,0.00073304
85.94,0.001175072
85.95,0.001487611
85.96,0.001634856
85.97,0.001600123
85.98,0.001389143
85.99,0.001030249
86,0.000570948
86.01,7.11775E-05
86.02,-0.000405623
86.03,-0.000801886
86.04,-0.001073923
86.05,-0.00119715
86.06,-0.001167878
86.07,-0.001001826
86.08,-0.000730139
86.09,-0.000393974
86.1,-3.86886E-05
86.11,0.000291588
86.12,0.000558479
86.13,0.000732742
86.14,0.000796472
86.15,0.0007442
86.16,0.000583034
86.17,0.000331983
86.18,2.04683E-05
86.19,-0.000314053
86.2,-0.000629497
86.21,-0.000883607
86.22,-0.001039154
86.23,-0.001069222
86.24,-0.000961637
86.25,-0.000721585
86.26,-0.00037177
86.27,5.00365E-05
86.28,0.000495658
86.29,0.000912608
86.3,0.001250659
86.31,0.001468006
86.32,0.001536278
86.33,0.001443884
86.34,0.001197392
86.35,0.000820858
86.36,0.000353212
86.37,-0.000155968
86.38,-0.000651853
86.39,-0.0010804
86.4,-0.001394454
86.41,-0.001559331
86.42,-0.001557228
86.43,-0.00138983
86.44,-0.001078551
86.45,-0.000662133
86.46,-0.000191745
86.47,0.000275799
86.48,0.000685643
86.49,0.000992108
86.5,0.001164384
86.51,0.001189886
86.52,0.001074901
86.53,0.000842648
86.54,0.000529232
86.55,0.000178253
86.56,-0.000165047
86.57,-0.000459268
86.58,-0.000671328
86.59,-0.000779553
86.6,-0.000775285
86.61,-0.000663148
86.62,-0.000460142
86.63,-0.000193751
86.64,0.000100883
86.65,0.000384646
86.66,0.000618863
86.67,0.000770054
86.68,0.000814468
86.69,0.00074162
86.7,0.000556186
86.71,0.000277809
86.72,-6.12048E-05
86.73,-0.000419915
86.74,-0.000753867
86.75,-0.001020535
86.76,-0.001184405
86.77,-0.001221158
86.78,-0.001120598
86.79,-0.00088809
86.8,-0.000544388
86.81,-0.000123795
86.82,0.000329252
86.83,0.000764961
86.84,0.001133906
86.85,0.001393077
86.86,0.001511472
86.87,0.001474395
86.88,0.001285697
86.89,0.000967485
86.9,0.000557215
86.91,0.000102637
86.92,-0.0003446
86.93,-0.000735592
86.94,-0.001030045
86.95,-0.001200598
86.96,-0.001235217
86.97,-0.00113761
86.98,-0.000925937
86.99,-0.00063014
87,-0.000288299
87.01,5.76469E-05
87.02,0.000366474
87.03,0.000602206
87.04,0.000738228
87.05,0.000760568
87.06,0.000669883
87.07,0.000481751
87.08,0.000225001
87.09,-6.19377E-05
87.1,-0.000336301
87.11,-0.000557146
87.12,-0.000691396
87.13,-0.000718711
87.14,-0.000634312
87.15,-0.0004493
87.16,-0.000188547
87.17,0.000113329
87.18,0.000417044
87.19,0.000683906
87.2,0.000880494
87.21,0.000982247
87.22,0.000975764
87.23,0.000859794
87.24,0.000645031
87.25,0.000352868
87.26,1.32317E-05
87.27,-0.000338351
87.28,-0.000664304
87.29,-0.000928922
87.3,-0.001102328
87.31,-0.001164038
87.32,-0.001105643
87.33,-0.000932168
87.34,-0.000661806
87.35,-0.00032395
87.36,4.42659E-05
87.37,0.000402449
87.38,0.000711811
87.39,0.000939742
87.4,0.001063496
87.41,0.001072563
87.42,0.000969532
87.43,0.000769437
87.44,0.000497737
87.45,0.000187222
87.46,-0.000125803
87.47,-0.000405642
87.48,-0.000621228
87.49,-0.000749644
87.5,-0.000778787
87.51,-0.000708856
87.52,-0.00055245
87.53,-0.000333135
87.54,-8.25255E-05
87.55,0.000163848
87.56,0.000371395
87.57,0.000511326
87.58,0.000564747
87.59,0.000525279
87.6,0.000399766
87.61,0.000206993
87.62,-2.5322E-05
87.63,-0.000264668
87.64,-0.000478308
87.65,-0.000637555
87.66,-0.000721198
87.67,-0.000717717
87.68,-0.000626172
87.69,-0.000455836
87.7,-0.000224787
87.71,4.22752E-05
87.72,0.000316717
87.73,0.00056894
87.74,0.000771408
87.75,0.00090153
87.76,0.000944145
87.77,0.00089333
87.78,0.000753263
87.79,0.000537941
87.8,0.000269717
87.81,-2.32022E-05
87.82,-0.000309964
87.83,-0.00056056
87.84,-0.000749146
87.85,-0.000856817
87.86,-0.000873564
87.87,-0.000799281
87.88,-0.000643754
87.89,-0.000425638
87.9,-0.000170496
87.91,9.19823E-05
87.92,0.000331347
87.93,0.000519997
87.94,0.0006366
87.95,0.000668843
87.96,0.000615077
87.97,0.000484559
87.98,0.0002962
87.99,7.59791E-05
88,-0.000146598
88.01,-0.000342452
88.02,-0.000486694
88.03,-0.000561683
88.04,-0.000558989
88.05,-0.000480107
88.06,-0.000335937
88.07,-0.000145227
88.08,6.77897E-05
88.09,0.000276249
88.1,0.000453751
88.11,0.000577399
88.12,0.000630505
88.13,0.000604678
88.14,0.000501035
88.15,0.00033032
88.16,0.000111864
88.17,-0.000128579
88.18,-0.000361896
88.19,-0.000559227
88.2,-0.000695652
88.21,-0.000753458
88.22,-0.0007245
88.23,-0.000611305
88.24,-0.000426737
88.25,-0.000192269
88.26,6.48429E-05
88.27,0.000315064
88.28,0.000530225
88.29,0.000686818
88.3,0.000768543
88.31,0.000767874
88.32,0.000686568
88.33,0.000535161
88.34,0.000331593
88.35,9.91465E-05
88.36,-0.000136102
88.37,-0.000348086
88.38,-0.00051359
88.39,-0.000614834
88.4,-0.000641554
88.41,-0.000592288
88.42,-0.000474655
88.43,-0.000304519
88.44,-0.000104087
88.45,0.000100873
88.46,0.000284302
88.47,0.000423178
88.48,0.000500408
88.49,0.000506899
88.5,0.000442553
88.51,0.000316104
88.52,0.000143897
88.53,-5.21857E-05
88.54,-0.000247362
88.55,-0.000416846
88.56,-0.000538709
88.57,-0.000596452
88.58,-0.000581022
88.59,-0.000492083
88.6,-0.000338336
88.61,-0.000136788
88.62,8.90507E-05
88.63,0.000311912
88.64,0.000504178
88.65,0.000641508
88.66,0.000706177
88.67,0.000689584
88.68,0.000593504
88.69,0.000429872
88.7,0.000219099
88.71,-1.27631E-05
88.72,-0.000237576
88.73,-0.000428798
88.74,-0.000564771
88.75,-0.000631204
88.76,-0.000622574
88.77,-0.000542386
88.78,-0.000402365
88.79,-0.00022075
88.8,-1.99659E-05
88.81,0.000176069
88.82,0.000344686
88.83,0.000466986
88.84,0.000529891
88.85,0.000527505
88.86,0.000461653
88.87,0.000341543
88.88,0.00018258
88.89,4.48377E-06
88.9,-0.000171073
88.91,-0.000323028
88.92,-0.000433385
88.93,-0.000489283
88.94,-0.000484453
88.95,-0.000419905
88.96,-0.000303785
88.97,-0.000150415
88.98,2.13708E-05
88.99,0.000190427
89,0.000335799
89.01,0.000439253
89.02,0.000487524
89.03,0.000474017
89.04,0.000399719
89.05,0.000273186
89.06,0.00010957
89.07,-7.12064E-05
89.08,-0.000246914
89.09,-0.000395806
89.1,-0.000499355
89.11,-0.000544589
89.12,-0.000525692
89.13,-0.000444678
89.14,-0.000311057
89.15,-0.000140561
89.16,4.68639E-05
89.17,0.000229525
89.18,0.000386576
89.19,0.000500427
89.2,0.000558713
89.21,0.000555608
89.22,0.000492391
89.23,0.000377201
89.24,0.00022404
89.25,5.11111E-05
89.26,-0.000121323
89.27,-0.000273333
89.28,-0.000387698
89.29,-0.000451968
89.3,-0.000459958
89.31,-0.000412451
89.32,-0.000317023
89.33,-0.000186976
89.34,-3.95544E-05
89.35,0.000106324
89.36,0.000232487
89.37,0.000323746
89.38,0.000369657
89.39,0.000365605
89.4,0.000313143
89.41,0.000219579
89.42,9.69433E-05
89.43,-3.9506E-05
89.44,-0.000173075
89.45,-0.000287519
89.46,-0.000368861
89.47,-0.000406964
89.48,-0.000396713
89.49,-0.000338668
89.5,-0.000239083
89.51,-0.000109262
89.52,3.57195E-05
89.53,0.000178793
89.54,0.000302962
89.55,0.000393395
89.56,0.000439247
89.57,0.000434978
89.58,0.000380982
89.59,0.000283477
89.6,0.000153691
89.61,6.49157E-06
89.62,-0.000141349
89.63,-0.000273045
89.64,-0.000373631
89.65,-0.000431585
89.66,-0.000440088
89.67,-0.000397818
89.68,-0.000309187
89.69,-0.000183982
89.7,-3.63865E-05
89.71,0.000116551
89.72,0.000256878
89.73,0.000367908
89.74,0.000436337
89.75,0.000453997
89.76,0.000418978
89.77,0.000335938
89.78,0.000215505
89.79,7.28689E-05
89.8,-7.42555E-05
89.81,-0.000207966
89.82,-0.000312484
89.83,-0.000376102
89.84,-0.000392527
89.85,-0.000361463
89.86,-0.000288424
89.87,-0.000183847
89.88,-6.16526E-05
89.89,6.25248E-05
89.9,0.000173243
89.91,0.000257066
89.92,0.000304097
89.93,0.000309076
89.94,0.000271932
89.95,0.000197724
89.96,9.59959E-05
89.97,-2.03896E-05
89.98,-0.000136799
89.99,-0.000238576
90,-0.000312782
90.01,-0.000349733
90.02,-0.000344143
90.03,-0.000295764
90.04,-0.000209439
90.05,-9.45749E-05
90.06,3.59035E-05
90.07,0.000167015
90.08,0.00028343
90.09,0.000371255
90.1,0.000419685
90.11,0.000422336
90.12,0.0003781
90.13,0.000291376
90.14,0.000171653
90.15,3.24537E-05
90.16,-0.000110245
90.17,-0.000239922
90.18,-0.000341521
90.19,-0.0004033
90.2,-0.000418278
90.21,-0.000385089
90.22,-0.000308133
90.23,-0.000197007
90.24,-6.52899E-05
90.25,7.11506E-05
90.26,0.000196117
90.27,0.000295049
90.28,0.000356758
90.29,0.000374721
90.3,0.000347787
90.31,0.000280223
90.32,0.000181106
90.33,6.31468E-05
90.34,-5.89029E-05
90.35,-0.00017008
90.36,-0.000257043
90.37,-0.00030969
90.38,-0.000322369
90.39,-0.000294524
90.4,-0.000230701
90.41,-0.000139908
90.42,-3.44117E-05
90.43,7.18604E-05
90.44,0.000165116
90.45,0.000233444
90.46,0.000268294
90.47,0.000265491
90.48,0.000225688
90.49,0.000154201
90.5,6.02807E-05
90.51,-4.40709E-05
90.52,-0.000145586
90.53,-0.000231329
90.54,-0.000290237
90.55,-0.000314417
90.56,-0.000300085
90.57,-0.00024803
90.58,-0.000163556
90.59,-5.58937E-05
90.6,6.28443E-05
90.61,0.000179081
90.62,0.00027938
90.63,0.000352058
90.64,0.000388592
90.65,0.000384642
90.66,0.000340554
90.67,0.000261277
90.68,0.000155722
90.69,3.56463E-05
90.7,-8.57572E-05
90.71,-0.000195401
90.72,-0.000281772
90.73,-0.000336169
90.74,-0.000353596
90.75,-0.000333224
90.76,-0.000278417
90.77,-0.0001963
90.78,-9.69508E-05
90.79,7.74643E-06
90.8,0.000105453
90.81,0.000184815
90.82,0.000236816
90.83,0.000255893
90.84,0.000240639
90.85,0.000193995
90.86,0.000122878
90.87,3.72709E-05
90.88,-5.10995E-05
90.89,-0.000130328
90.9,-0.000189907
90.91,-0.000222095
90.92,-0.000222892
90.93,-0.000192489
90.94,-0.000135154
90.95,-5.85936E-05
90.96,2.71132E-05
90.97,0.000110841
90.98,0.000181828
90.99,0.000231004
91,0.000252058
91.01,0.000242162
91.02,0.000202253
91.03,0.000136876
91.04,5.3605E-05
91.05,-3.787E-05
91.06,-0.000126889
91.07,-0.000203061
91.08,-0.000257462
91.09,-0.000283646
91.1,-0.000278365
91.11,-0.000241923
91.12,-0.000178122
91.13,-9.38123E-05
91.14,1.8834E-06
91.15,9.85981E-05
91.16,0.00018587
91.17,0.00025429
91.18,0.000296532
91.19,0.000308144
