umap_dim1,umap_dim2,class_label,anomaly_label
-5.9822598,8.288085,2,1
-5.6312027,6.6745305,2,1
-5.115419,5.2094436,2,1
-5.4837275,8.144891,2,1
-5.576751,7.9773064,2,1
-4.534682,4.0129375,2,1
-5.554541,7.7002497,2,1
-5.45839,7.4542046,2,1
-5.6295757,7.6020417,2,1
-5.6224704,7.628888,2,1
-5.8707747,7.671567,2,1
-5.393811,6.0297775,2,1
-5.1202164,5.448839,2,1
-4.609833,4.1974263,2,1
-4.745497,9.954147,2,1
-4.7760506,9.691709,2,1
-4.5376887,3.5403726,2,1
-4.9968786,9.419892,2,1
-5.0803604,9.142142,2,1
-5.005688,9.370319,2,1
-5.701094,8.215123,2,1
-5.788464,7.1096907,2,1
-5.2150784,5.4173265,2,1
-4.888837,4.812505,2,1
-4.561113,3.6438766,2,1
-4.279079,10.565566,2,1
-4.2323327,10.827675,2,1
-4.485593,3.782292,2,1
-4.127034,10.795116,2,1
-4.304089,10.775874,2,1
-4.197985,10.780698,2,1
-5.3247075,10.408682,2,1
-5.9576254,9.256478,2,1
-5.804016,7.1024213,2,1
-5.163483,5.5046716,2,1
-4.586723,4.1602817,2,1
-5.4676027,8.167015,2,1
-5.646031,8.374341,2,1
-4.5925417,4.2832837,2,1
-5.638872,8.427727,2,1
-5.707176,8.42111,2,1
-5.7137876,8.402241,2,1
-5.9140625,7.4511695,2,1
-5.5411434,6.4608016,2,1
-5.3034463,5.752811,2,1
-5.0917263,5.483881,2,1
-4.8263717,4.7774444,2,1
-4.314394,10.541917,2,1
-4.5961957,10.500295,2,1
-4.4455867,3.649313,2,1
-4.6376514,10.341794,2,1
-4.6929502,10.311039,2,1
-4.6152525,10.355731,2,1
-5.8539233,8.165774,2,1
-5.458409,6.165625,2,1
-5.4624367,6.1525793,2,1
-5.256979,5.618628,2,1
-4.6079044,4.1794486,2,1
-4.178326,10.469704,2,1
-4.7663355,9.771885,2,1
-4.487352,3.7734714,2,1
-4.796866,9.651894,2,1
-4.8650074,9.5949335,2,1
-4.8518047,9.603231,2,1
-5.729145,7.504504,2,1
-5.411911,6.0121245,2,1
-5.371852,5.9635763,2,1
-5.3113422,5.572726,2,1
-4.668708,4.368071,2,1
-5.443111,7.0648985,2,1
-5.5599995,8.479723,2,1
-4.846993,4.8799973,2,1
-5.5301337,10.139046,2,1
-5.4731607,10.188557,2,1
-5.5601187,10.196078,2,1
-5.3744826,10.225475,2,1
-5.628347,9.955888,2,1
